Date,market,log_return,volatility_20,volatility_60,range_pct,volume_ratio,return_ma5,return_ma20,volatility_ratio,gmm_regime,gmm_regime_label,gmm_regime_prob
2020-09-24,sp500,0.002983005554629,0.0148505536671576,0.010639494830591,0.0213300718986033,1.0419953856599062,-0.006689091587299,-0.0034531018609642,1.3957949981289377,2,Stress/Bear,0.4502
2020-09-25,sp500,0.0158504392241884,0.0154350109352313,0.0108035240978078,0.0237807771915338,0.8626636392514417,-0.0012698883528956,-0.0027441622013452,1.428701486245894,2,Stress/Bear,0.9221
2020-09-28,sp500,0.0159821918538544,0.015867126085065,0.0109677715020152,0.0083035199051525,0.8953007874679508,0.0042542628233347,-0.002280552751131,1.4467046548288929,2,Stress/Bear,0.7628
2020-09-29,sp500,-0.0048242827044439,0.0158772706211969,0.0108237717556926,0.0091081266146419,0.8362454086425203,0.0011968030027707,-0.0024118981275778,1.4668888978415953,2,Stress/Bear,0.5318
2020-09-30,sp500,0.0082198425683796,0.0159018230945961,0.0107552229903979,0.0157865262832664,1.0744083758071288,0.0076422392993215,-0.0023757475701941,1.4785210040547685,2,Stress/Bear,0.7441
2020-10-01,sp500,0.005278949564295,0.015470655287359,0.0107335998868633,0.0105862631760508,0.9265463037329588,0.0081014281012547,-0.0028742525991729,1.4413296052048068,2,Stress/Bear,0.6625
2020-10-02,sp500,-0.0096238128663708,0.0135288697391581,0.0107878105520171,0.013561667087613,0.9132745509821908,0.0030065776831428,-0.0015675635353821,1.2540885542922686,0,Calm/Bull,0.9709
2020-10-05,sp500,0.0178131090029009,0.0140972131931634,0.0109384352449655,0.0124098009787685,0.8557140099555843,0.0033727611129521,-0.0002685940475233,1.2887778624142556,0,Calm/Bull,0.9493
2020-10-06,sp500,-0.0140720643875232,0.0129355029581739,0.0110308023256924,0.022916009426629,1.034873074742292,0.0015232047763363,0.0004352441874237,1.1726710874008754,1,Transition,0.7664
2020-10-07,sp500,0.0172471637702415,0.0127338608987144,0.0111161960006582,0.0121949652242541,0.8876813975976116,0.0033286690167087,0.0003003643428268,1.1455232435592586,0,Calm/Bull,0.9668
2020-10-08,sp500,0.0079782128948692,0.0120988215685088,0.011104197262419,0.0055500638324275,0.903573559556133,0.0038685216828235,0.00158633728384,1.0895719233533383,0,Calm/Bull,0.9884
2020-10-09,sp500,0.0087550951807528,0.0122004085499208,0.0111314555574317,0.0069798800971608,0.9189223318659802,0.0075443032922482,0.0019974455349733,1.0960299384904215,0,Calm/Bull,0.9812
2020-10-12,sp500,0.0162825301583242,0.0123923551515594,0.0112969455414727,0.0142152980433699,0.8042714573007598,0.0072381875233329,0.0021785052916384,1.0969651138057903,0,Calm/Bull,0.8166
2020-10-13,sp500,-0.0063268916291632,0.0125118177272833,0.011305376481039,0.009439226575988,0.849753264229355,0.0087872220750049,0.0016018714136552,1.1067139381220648,0,Calm/Bull,0.875
2020-10-14,sp500,-0.0066451720840594,0.0125726203418424,0.0113514104333548,0.0135839427745732,0.9172586577130472,0.0040087549041447,0.0015010951540599,1.1075822177039083,0,Calm/Bull,0.9254
2020-10-15,sp500,-0.001528923514213,0.0123781401968534,0.0113403742652585,0.0138344762012764,0.8923637378625366,0.0021073276223282,0.0018470464547768,1.091510730362231,0,Calm/Bull,0.9532
2020-10-16,sp500,0.0001349104566304,0.0120004113687423,0.0112036165150215,0.0101354717966464,1.156286627019049,0.0003832906775037,0.0024160708249998,1.0711194329663476,0,Calm/Bull,0.9505
2020-10-19,sp500,-0.0164646635149426,0.012341569451361,0.0113956373471412,0.0240711753163002,1.0184075240697068,-0.0061661480571495,0.0021747658506175,1.0830082667080558,1,Transition,0.9236
2020-10-20,sp500,0.0047161953200011,0.0122045825364959,0.0113758862564708,0.0119891342421694,0.9759730304263394,-0.0039575306673167,0.0018874247966988,1.072846744538583,0,Calm/Bull,0.7849
2020-10-21,sp500,-0.0021981140115702,0.010643642995435,0.0113412767180428,0.0092561469704422,1.025844586529859,-0.0030681190528188,0.002977886041839,0.938487196816392,0,Calm/Bull,0.7332
2020-10-22,sp500,0.0052053540034913,0.0106552933071105,0.011258200972701,0.0130852967676281,1.04850022894774,-0.001721263549278,0.0030890034642821,0.9464472461406274,0,Calm/Bull,0.7165
2020-10-23,sp500,0.0034398383203894,0.0102257104384588,0.0112453250797016,0.0075056517655721,0.919453982922016,-0.0010602779765261,0.0024684734190921,0.9093299096276728,0,Calm/Bull,0.9128
2020-10-26,sp500,-0.018764472985322,0.0107473101081627,0.011498404489719,0.0225111703756963,1.0070853366934631,-0.001520239870602,0.0007311401771333,0.9346783823592336,1,Transition,0.9603
2020-10-27,sp500,-0.0030302053504455,0.0107059080535405,0.0114758816647281,0.0061344772280114,0.9933085039631816,-0.0030695200046913,0.0008208440448332,0.932905058305523,0,Calm/Bull,0.8739
2020-10-28,sp500,-0.0359255421085777,0.0133294763282787,0.0123915843693421,0.0224975274551189,1.2820567502989093,-0.0098150056240928,-0.0013864251890145,1.0756878161001795,2,Stress/Bear,0.6554
2020-10-29,sp500,0.0118765249399974,0.0135823532377346,0.0124607674883041,0.0245399632739157,1.212524859998388,-0.0084807714367916,-0.0010565464202294,1.0900093634267092,1,Transition,0.8548
2020-10-30,sp500,-0.0122037134452599,0.0136799018040341,0.0125277851019563,0.0217097429578379,1.1830700329452153,-0.0116094817899215,-0.0011855414491739,1.0919649158012683,1,Transition,0.9022
2020-11-02,sp500,0.0122429508905916,0.0133248460215089,0.0126332109193339,0.015225452683925,1.0458659089027764,-0.0054079970147388,-0.0014640493547893,1.0547473723498504,1,Transition,0.7325
2020-11-03,sp500,0.0176427376840778,0.0136290995624927,0.0128369628544176,0.0158021559151943,1.0307443416816713,-0.0012734084078341,0.0001216907487906,1.0617074861911369,1,Transition,0.7509
2020-11-04,sp500,0.0218075256550917,0.0139647083508305,0.0130946005731732,0.0235462443093716,1.150528015839935,0.0102732051448997,0.0003497088430331,1.066447828843278,1,Transition,0.8841
2020-11-05,sp500,0.0192732657767012,0.0145073058348363,0.0132054332188372,0.0123374664775642,1.1530841675608845,0.0117525533122405,0.0009144614871247,1.0985861345421135,1,Transition,0.9464
2020-11-06,sp500,-0.0002877565853738,0.0143905262372178,0.013201334448182,0.01061137698782,1.1372355846713234,0.0141357446842177,0.0004623188988184,1.0900811803309465,1,Transition,0.8758
2020-11-09,sp500,0.0116319747463441,0.0141571228240914,0.0132764846059507,0.0277453907240177,1.8982997163794468,0.0140135494553682,0.0002297911282194,1.066330677455541,2,Stress/Bear,0.9986
2020-11-10,sp500,-0.0014007752208676,0.0140796862501792,0.0132773684494048,0.0127794880368664,1.3022584347131734,0.0102048468743791,0.0004760969486342,1.0604274712893391,1,Transition,0.8974
2020-11-11,sp500,0.0076227283629914,0.0140613261183861,0.0133053992979257,0.0067624438663993,0.9915623637702284,0.007367887415959,0.0011894919709867,1.056813538890056,1,Transition,0.5556
2020-11-12,sp500,-0.0100286515470693,0.0142746400901342,0.0133628521748848,0.0142606159629139,1.037048756178762,0.0015075039512049,0.0007645055693439,1.068233031639987,1,Transition,0.6697
2020-11-13,sp500,0.013518546706294,0.014554533990096,0.0134606670530752,0.0114611229290964,0.9965668174108114,0.0042687646095385,0.0014336873818271,1.0812639472254784,1,Transition,0.6892
2020-11-16,sp500,0.0115807349228326,0.0140827238767879,0.0135270188354681,0.0078165982456845,1.1041374478074244,0.0042585166448362,0.0028359573037158,1.0410811168431795,1,Transition,0.8014
2020-11-17,sp500,-0.0048034437846475,0.0141763945783197,0.0134968066050747,0.0095386866162066,0.994092477302714,0.0035779829320802,0.0023599753484834,1.0503517604667734,1,Transition,0.709
2020-11-18,sp500,-0.0116312106474813,0.0144894899167718,0.0135870671308255,0.014507582901158,1.078572384145987,-0.0002728048700143,0.0018883205166879,1.0664177763498996,1,Transition,0.9135
2020-11-19,sp500,0.0039386756907327,0.0144769909355395,0.0135366376011985,0.0115525916514783,0.8887813850410998,0.0025206605775461,0.0018249866010499,1.0694672755557595,1,Transition,0.5645
2020-11-20,sp500,-0.0068157373729185,0.0145979046576536,0.0135683569162236,0.0068530171255429,0.8578037989735399,-0.0015461962382964,0.0013122078163845,1.0758785863157043,1,Transition,0.9159
2020-11-23,sp500,0.0056201081818496,0.013830995114131,0.0135604191387501,0.0103533490848693,1.0132547233080642,-0.0027383215864929,0.0025314368747431,1.0199533637280953,1,Transition,0.919
2020-11-24,sp500,0.0160324588140317,0.014082106156035,0.0137063333146999,0.0131457085219781,1.2296729084043674,0.0014288589332428,0.003484570082967,1.0274160005237918,1,Transition,0.9589
2020-11-25,sp500,-0.0015856747555094,0.0107149616923145,0.0136793504331088,0.004887521031414,0.9636233386713806,0.0034379661116372,0.0052015634506204,0.7832946267960654,1,Transition,0.9994
2020-11-27,sp500,0.0023941110259011,0.0106133692919977,0.0135441104014862,0.004117245472996,0.5568881178801536,0.0031290531786709,0.0047274427549156,0.7836150900566411,1,Transition,0.9987
2020-11-30,sp500,-0.004606140636972,0.0100989684722534,0.0127112826583707,0.0109867767690274,1.2461403863297724,0.0035709725258602,0.00510732139533,0.7944885456231289,1,Transition,0.9965
