Date,market,Close,Regime,Regime_Name,Stress_Score
2017-01-26,dax,11848.6298828125,0,Calm/Bull,1.2436166000852006e-06
2017-01-27,dax,11814.26953125,0,Calm/Bull,4.81684150839716e-07
2017-01-30,dax,11681.8896484375,0,Calm/Bull,2.0272553397594704e-06
2017-01-31,dax,11535.3095703125,0,Calm/Bull,5.8865824738466444e-05
2017-02-01,dax,11659.5,0,Calm/Bull,3.275617721811433e-05
2017-02-02,dax,11627.9501953125,0,Calm/Bull,5.5561492757513374e-05
2017-02-03,dax,11651.490234375,0,Calm/Bull,1.5877278168680622e-05
2017-02-06,dax,11509.83984375,0,Calm/Bull,5.481077799034586e-05
2017-02-07,dax,11549.4404296875,0,Calm/Bull,6.372558823454561e-06
2017-02-08,dax,11543.3798828125,0,Calm/Bull,1.1392259902433383e-05
2017-02-09,dax,11642.8603515625,0,Calm/Bull,3.172596981920434e-05
2017-02-10,dax,11666.9697265625,0,Calm/Bull,3.2918030003792732e-06
2017-02-13,dax,11774.4296875,0,Calm/Bull,1.0375332950453722e-05
2017-02-14,dax,11771.8095703125,0,Calm/Bull,6.967623905576519e-06
2017-02-15,dax,11793.9296875,0,Calm/Bull,6.808419264426323e-06
2017-02-16,dax,11757.240234375,0,Calm/Bull,3.1831284664884185e-06
2017-02-17,dax,11757.01953125,0,Calm/Bull,5.353985779992197e-06
2017-02-20,dax,11827.6201171875,0,Calm/Bull,3.501311779466032e-06
2017-02-21,dax,11967.490234375,0,Calm/Bull,0.00030603345803835474
2017-02-22,dax,11998.58984375,0,Calm/Bull,3.4658015649812374e-06
2017-02-23,dax,11947.830078125,0,Calm/Bull,1.014555593635354e-06
2017-02-24,dax,11804.0302734375,0,Calm/Bull,0.0001641457538947745
2017-02-27,dax,11822.669921875,0,Calm/Bull,4.606732863209109e-07
2017-02-28,dax,11834.41015625,0,Calm/Bull,4.6324958363697644e-07
2017-03-01,dax,12067.1904296875,0,Calm/Bull,0.0004731336692187297
2017-03-02,dax,12059.5703125,0,Calm/Bull,9.212791794424982e-06
2017-03-03,dax,12027.3603515625,0,Calm/Bull,9.640750908969691e-05
2017-03-06,dax,11958.400390625,0,Calm/Bull,1.658568694539045e-05
2017-03-07,dax,11966.1396484375,0,Calm/Bull,2.9985843986658593e-06
2017-03-08,dax,11967.3095703125,0,Calm/Bull,1.699820726316517e-05
2017-03-09,dax,11978.3896484375,0,Calm/Bull,1.2730944284548852e-05
2017-03-10,dax,11963.1796875,0,Calm/Bull,1.8805777404004354e-05
2017-03-13,dax,11990.0302734375,0,Calm/Bull,1.2880001546382712e-06
2017-03-14,dax,11988.7900390625,0,Calm/Bull,8.59528515693375e-06
2017-03-15,dax,12009.8701171875,0,Calm/Bull,9.84909370743601e-06
2017-03-16,dax,12083.1796875,0,Calm/Bull,2.1224920627357584e-05
2017-03-17,dax,12095.240234375,0,Calm/Bull,0.2412139888479175
2017-03-20,dax,12052.900390625,0,Calm/Bull,6.777393637355266e-06
2017-03-21,dax,11962.1298828125,0,Calm/Bull,1.1701838315565981e-05
2017-03-22,dax,11904.1201171875,0,Calm/Bull,1.2556350661850655e-06
2017-03-23,dax,12039.6796875,0,Calm/Bull,3.963177916289899e-06
2017-03-24,dax,12064.26953125,0,Calm/Bull,1.8127195287274905e-07
2017-03-27,dax,11996.0703125,0,Calm/Bull,2.7778020971895824e-07
2017-03-28,dax,12149.419921875,0,Calm/Bull,2.4192053324937443e-06
2017-03-29,dax,12203.0,0,Calm/Bull,1.285497140211694e-07
2017-03-30,dax,12256.4296875,0,Calm/Bull,2.123568759383811e-08
2017-03-31,dax,12312.8701171875,0,Calm/Bull,8.865308669299183e-08
2017-04-03,dax,12257.2001953125,0,Calm/Bull,3.792629179539706e-08
2017-04-04,dax,12282.33984375,0,Calm/Bull,6.83503289734248e-08
2017-04-05,dax,12217.5400390625,0,Calm/Bull,1.441577608492729e-08
2017-04-06,dax,12230.8896484375,0,Calm/Bull,2.2151185488417068e-08
2017-04-07,dax,12225.0595703125,0,Calm/Bull,2.1301663604161655e-08
2017-04-10,dax,12200.51953125,0,Calm/Bull,1.9458319844380272e-08
2017-04-11,dax,12139.349609375,0,Calm/Bull,2.536829374074878e-07
2017-04-12,dax,12154.7001953125,0,Calm/Bull,5.072307953638083e-08
2017-04-13,dax,12109.0,0,Calm/Bull,5.4741589299987656e-08
2017-04-18,dax,12000.4404296875,0,Calm/Bull,4.845544296559323e-07
2017-04-19,dax,12016.4501953125,0,Calm/Bull,8.161411660314521e-07
2017-04-20,dax,12027.3203125,0,Calm/Bull,8.797788757444061e-08
2017-04-21,dax,12048.5703125,0,Calm/Bull,2.1887402116445376e-06
2017-04-24,dax,12454.98046875,2,Stress/Bear,0.999653748847032
2017-04-25,dax,12467.0400390625,0,Calm/Bull,0.0001254694653158392
2017-04-26,dax,12472.7998046875,0,Calm/Bull,0.00011950679875706035
2017-04-27,dax,12443.7900390625,0,Calm/Bull,0.00022224622165380563
2017-04-28,dax,12438.009765625,0,Calm/Bull,0.00020962730369916628
2017-05-02,dax,12507.900390625,0,Calm/Bull,1.7643166725125893e-05
2017-05-03,dax,12527.83984375,0,Calm/Bull,1.7811861436559322e-05
2017-05-04,dax,12647.7802734375,0,Calm/Bull,9.400578047927379e-05
2017-05-05,dax,12716.8896484375,0,Calm/Bull,0.00011382593672548963
2017-05-08,dax,12694.5498046875,0,Calm/Bull,7.76926248575141e-05
2017-05-09,dax,12749.1201171875,0,Calm/Bull,0.00016459497562793085
2017-05-10,dax,12757.4599609375,0,Calm/Bull,0.0001671311294869941
2017-05-11,dax,12711.0595703125,0,Calm/Bull,0.00013099584132829836
2017-05-12,dax,12770.41015625,0,Calm/Bull,0.00032615797060890167
2017-05-15,dax,12807.0400390625,0,Calm/Bull,9.223728176523105e-05
2017-05-16,dax,12804.5302734375,0,Calm/Bull,0.000141685762569381
2017-05-17,dax,12631.6103515625,0,Calm/Bull,0.007960395966941631
2017-05-18,dax,12590.0595703125,0,Calm/Bull,0.0005586588136883392
2017-05-19,dax,12638.6904296875,0,Calm/Bull,0.002631379879954425
2017-05-22,dax,12619.4599609375,0,Calm/Bull,0.000942625473613783
2017-05-23,dax,12659.150390625,0,Calm/Bull,5.008322460285372e-09
2017-05-24,dax,12642.8701171875,0,Calm/Bull,4.203637032659872e-09
2017-05-25,dax,12621.7197265625,0,Calm/Bull,8.099503310035178e-09
2017-05-26,dax,12602.1796875,0,Calm/Bull,3.2737599796482067e-09
2017-05-29,dax,12628.9501953125,0,Calm/Bull,6.894294751286791e-09
2017-05-30,dax,12598.6796875,0,Calm/Bull,1.3907479917910157e-08
2017-05-31,dax,12615.0595703125,0,Calm/Bull,6.809303458791305e-06
2017-06-01,dax,12664.919921875,0,Calm/Bull,3.6453148084508586e-08
2017-06-02,dax,12822.9404296875,0,Calm/Bull,4.985857833967967e-07
2017-06-06,dax,12690.1201171875,0,Calm/Bull,2.0493618012509183e-07
2017-06-07,dax,12672.490234375,0,Calm/Bull,4.416226018351864e-06
2017-06-08,dax,12713.580078125,0,Calm/Bull,6.169423615909119e-07
2017-06-09,dax,12815.7197265625,0,Calm/Bull,3.0416949730383636e-07
2017-06-12,dax,12690.4404296875,0,Calm/Bull,6.025043903385965e-07
2017-06-13,dax,12764.98046875,0,Calm/Bull,2.6146128304519446e-07
2017-06-14,dax,12805.9501953125,0,Calm/Bull,1.4021513847886969e-06
2017-06-15,dax,12691.8095703125,0,Calm/Bull,3.2746397562687743e-06
2017-06-16,dax,12752.73046875,2,Stress/Bear,0.9993408561276259
2017-06-19,dax,12888.9501953125,0,Calm/Bull,2.055241901385666e-07
2017-06-20,dax,12814.7900390625,0,Calm/Bull,2.385158852867029e-07
2017-06-21,dax,12774.259765625,0,Calm/Bull,1.5148572783399303e-07
2017-06-22,dax,12794.0,0,Calm/Bull,1.4785266334958793e-07
2017-06-23,dax,12733.41015625,0,Calm/Bull,2.522023638784335e-07
2017-06-26,dax,12770.830078125,0,Calm/Bull,4.842638391913281e-07
2017-06-27,dax,12671.01953125,0,Calm/Bull,3.542619163786153e-06
2017-06-28,dax,12647.26953125,0,Calm/Bull,1.6359358005545412e-06
2017-06-29,dax,12416.1904296875,0,Calm/Bull,0.26320810330473415
2017-06-30,dax,12325.1201171875,0,Calm/Bull,2.5466117559110832e-05
2017-07-03,dax,12475.3095703125,0,Calm/Bull,3.9876669406682526e-05
2017-07-04,dax,12437.1298828125,0,Calm/Bull,2.514163052605941e-06
2017-07-05,dax,12453.6796875,0,Calm/Bull,2.410783857568583e-06
2017-07-06,dax,12381.25,0,Calm/Bull,1.011758641167022e-05
2017-07-07,dax,12388.6796875,0,Calm/Bull,4.703646445156097e-06
2017-07-10,dax,12445.919921875,0,Calm/Bull,6.507492709163793e-07
2017-07-11,dax,12437.01953125,0,Calm/Bull,4.2699961417453085e-07
2017-07-12,dax,12626.580078125,0,Calm/Bull,5.918702229339804e-05
2017-07-13,dax,12641.330078125,0,Calm/Bull,2.8761253762266842e-06
2017-07-14,dax,12631.7197265625,0,Calm/Bull,1.8166253263341643e-06
2017-07-17,dax,12587.16015625,0,Calm/Bull,6.103044328713792e-07
2017-07-18,dax,12430.3896484375,0,Calm/Bull,1.1542946171054323e-05
2017-07-19,dax,12452.0498046875,0,Calm/Bull,0.00011822098142482611
2017-07-20,dax,12447.25,0,Calm/Bull,0.00013844639013357158
2017-07-21,dax,12240.0595703125,0,Calm/Bull,0.034503481983423664
2017-07-24,dax,12208.9501953125,0,Calm/Bull,0.00022326353174468926
2017-07-25,dax,12264.3095703125,0,Calm/Bull,5.68701866229947e-05
2017-07-26,dax,12305.1103515625,0,Calm/Bull,6.322694971559281e-05
2017-07-27,dax,12212.0400390625,0,Calm/Bull,2.0321409677368246e-05
2017-07-28,dax,12162.7001953125,0,Calm/Bull,1.0422103198615565e-05
2017-07-31,dax,12118.25,0,Calm/Bull,2.4837613585272658e-06
2017-08-01,dax,12251.2900390625,0,Calm/Bull,0.00010522150403744264
2017-08-02,dax,12181.48046875,0,Calm/Bull,3.94399102699737e-06
2017-08-03,dax,12154.7197265625,0,Calm/Bull,2.8503763251852294e-06
2017-08-04,dax,12297.7197265625,0,Calm/Bull,0.00016276394614879108
2017-08-07,dax,12257.169921875,0,Calm/Bull,4.5140781621483645e-06
2017-08-08,dax,12292.0498046875,0,Calm/Bull,4.4347271838328275e-06
2017-08-09,dax,12154.0,0,Calm/Bull,8.531778805012278e-05
2017-08-10,dax,12014.2998046875,0,Calm/Bull,2.712563976386032e-05
2017-08-11,dax,12014.0595703125,0,Calm/Bull,1.5730307176704642e-05
2017-08-14,dax,12165.1201171875,0,Calm/Bull,3.1612882204910654e-05
2017-08-15,dax,12177.0400390625,0,Calm/Bull,1.952079380537639e-06
2017-08-16,dax,12263.8603515625,0,Calm/Bull,4.0242246368591095e-06
2017-08-17,dax,12203.4599609375,0,Calm/Bull,7.59389888608495e-06
2017-08-18,dax,12165.1904296875,0,Calm/Bull,1.6313576436516419e-06
2017-08-21,dax,12065.990234375,0,Calm/Bull,6.974555339370506e-07
2017-08-22,dax,12229.33984375,0,Calm/Bull,3.1476603214421155e-06
2017-08-23,dax,12174.2998046875,0,Calm/Bull,8.399572959666767e-07
2017-08-24,dax,12180.830078125,0,Calm/Bull,5.361352569434952e-07
2017-08-25,dax,12167.9404296875,0,Calm/Bull,4.4201539766540046e-07
2017-08-28,dax,12123.4697265625,0,Calm/Bull,1.130914049686209e-06
2017-08-29,dax,11945.8798828125,0,Calm/Bull,5.5793750374160586e-05
2017-08-30,dax,12002.4697265625,0,Calm/Bull,4.892447168019185e-06
2017-08-31,dax,12055.83984375,0,Calm/Bull,6.264341409774061e-06
2017-09-01,dax,12142.6396484375,0,Calm/Bull,2.1788913095979067e-06
2017-09-04,dax,12102.2099609375,0,Calm/Bull,6.976845586248352e-07
2017-09-05,dax,12123.7099609375,0,Calm/Bull,2.120136323840679e-06
2017-09-06,dax,12214.5400390625,0,Calm/Bull,3.237411053594969e-05
2017-09-07,dax,12296.6298828125,0,Calm/Bull,1.0656101076213584e-05
2017-09-08,dax,12303.98046875,0,Calm/Bull,3.0495737248028467e-07
2017-09-11,dax,12475.240234375,0,Calm/Bull,7.707638832387598e-06
2017-09-12,dax,12524.76953125,0,Calm/Bull,2.3137153543069307e-05
2017-09-13,dax,12553.5703125,0,Calm/Bull,2.944566471014405e-06
2017-09-14,dax,12540.4501953125,0,Calm/Bull,3.4861137285721544e-06
2017-09-15,dax,12518.8095703125,2,Stress/Bear,0.9999993559562514
2017-09-18,dax,12559.3896484375,0,Calm/Bull,5.564598206158568e-08
2017-09-19,dax,12561.7900390625,0,Calm/Bull,6.674245830251226e-08
2017-09-20,dax,12569.169921875,0,Calm/Bull,4.939518045206714e-07
2017-09-21,dax,12600.0302734375,0,Calm/Bull,2.1141433620296463e-06
2017-09-22,dax,12592.349609375,0,Calm/Bull,5.4807343663352896e-08
2017-09-25,dax,12594.8095703125,0,Calm/Bull,7.95318139337309e-08
2017-09-26,dax,12605.2001953125,0,Calm/Bull,8.3003915732713e-10
2017-09-27,dax,12657.41015625,0,Calm/Bull,1.3774064890693995e-09
2017-09-28,dax,12704.650390625,0,Calm/Bull,3.295428852297471e-09
2017-09-29,dax,12828.8603515625,0,Calm/Bull,5.109769829350718e-08
2017-10-02,dax,12902.650390625,0,Calm/Bull,5.685500006394198e-10
2017-10-04,dax,12970.51953125,0,Calm/Bull,7.809817474497882e-08
2017-10-05,dax,12968.0498046875,0,Calm/Bull,2.6315987439116445e-09
2017-10-06,dax,12955.9404296875,0,Calm/Bull,1.0448220335213377e-09
2017-10-09,dax,12976.400390625,0,Calm/Bull,3.0174547717920714e-10
2017-10-10,dax,12949.25,0,Calm/Bull,2.5705400277214808e-11
2017-10-11,dax,12970.6796875,0,Calm/Bull,2.5071490801087445e-10
2017-10-12,dax,12982.8896484375,0,Calm/Bull,2.71251398763879e-10
2017-10-13,dax,12991.8701171875,0,Calm/Bull,1.251274027298632e-10
2017-10-16,dax,13003.7001953125,0,Calm/Bull,1.7312118956767867e-09
2017-10-17,dax,12995.0595703125,0,Calm/Bull,5.0880245021578025e-09
2017-10-18,dax,13043.0302734375,0,Calm/Bull,4.17396570456994e-09
2017-10-19,dax,12990.099609375,0,Calm/Bull,4.041260655118193e-08
2017-10-20,dax,12991.2802734375,0,Calm/Bull,7.000901513842091e-08
2017-10-23,dax,13003.1396484375,0,Calm/Bull,8.214308559978465e-09
2017-10-24,dax,13013.1904296875,0,Calm/Bull,1.1357691787354668e-06
2017-10-25,dax,12953.41015625,0,Calm/Bull,9.410417031513879e-07
2017-10-26,dax,13133.2802734375,0,Calm/Bull,0.00023924774261382145
2017-10-27,dax,13217.5400390625,0,Calm/Bull,4.91463621640469e-06
2017-10-30,dax,13229.5703125,0,Calm/Bull,1.1501417169593757e-07
2017-11-01,dax,13465.509765625,0,Calm/Bull,0.0032255155309903524
2017-11-02,dax,13440.9296875,0,Calm/Bull,2.507669936381382e-05
2017-11-03,dax,13478.8603515625,0,Calm/Bull,3.6652571729471492e-06
2017-11-06,dax,13468.7900390625,0,Calm/Bull,1.3885021697117095e-05
2017-11-07,dax,13379.26953125,0,Calm/Bull,1.652390989075869e-05
2017-11-08,dax,13382.419921875,0,Calm/Bull,6.080162326129891e-05
2017-11-09,dax,13182.5595703125,0,Calm/Bull,0.0311041909739873
2017-11-10,dax,13127.4697265625,0,Calm/Bull,0.0012923009640429008
2017-11-13,dax,13074.419921875,0,Calm/Bull,0.0014463721785845953
2017-11-14,dax,13033.48046875,0,Calm/Bull,0.00030169026927484273
2017-11-15,dax,12976.3701171875,0,Calm/Bull,0.004757306642758368
2017-11-16,dax,13047.2197265625,0,Calm/Bull,0.00616855039231332
2017-11-17,dax,12993.73046875,0,Calm/Bull,0.002297469154131535
2017-11-20,dax,13058.66015625,0,Calm/Bull,0.004389053948801215
2017-11-21,dax,13167.5400390625,0,Calm/Bull,0.021282688256307008
2017-11-22,dax,13015.0400390625,0,Calm/Bull,0.044022403360158426
2017-11-23,dax,13008.5498046875,2,Stress/Bear,0.5798250822846585
2017-11-24,dax,13059.83984375,0,Calm/Bull,0.08462573429638608
2017-11-27,dax,13000.2001953125,0,Calm/Bull,0.004928645266862006
2017-11-28,dax,13059.5302734375,0,Calm/Bull,0.01455090961028328
2017-11-29,dax,13061.8701171875,0,Calm/Bull,3.750781966974515e-05
2017-11-30,dax,13023.98046875,0,Calm/Bull,0.0001818228860788848
2017-12-01,dax,12861.490234375,0,Calm/Bull,0.0019526160158383284
2017-12-04,dax,13058.5498046875,0,Calm/Bull,0.0023772944101997807
2017-12-05,dax,13048.5400390625,0,Calm/Bull,0.00011398303967823233
2017-12-06,dax,12998.849609375,0,Calm/Bull,0.0011727737382440822
2017-12-07,dax,13045.150390625,0,Calm/Bull,3.101317442184986e-05
2017-12-08,dax,13153.7001953125,0,Calm/Bull,0.00032357044019938066
2017-12-11,dax,13123.650390625,0,Calm/Bull,3.341864543552063e-05
2017-12-12,dax,13183.5302734375,0,Calm/Bull,3.637810893994534e-05
2017-12-13,dax,13125.6396484375,0,Calm/Bull,0.0008791243475971822
2017-12-14,dax,13068.080078125,0,Calm/Bull,0.00019905770471921868
2017-12-15,dax,13103.5595703125,0,Calm/Bull,0.45790429413819533
2017-12-18,dax,13312.2998046875,0,Calm/Bull,0.0003524093646271249
2017-12-19,dax,13215.7900390625,0,Calm/Bull,3.729962601468321e-05
2017-12-20,dax,13069.169921875,0,Calm/Bull,0.0003412975229190555
2017-12-21,dax,13109.740234375,0,Calm/Bull,9.064724233949662e-06
2017-12-22,dax,13072.7900390625,0,Calm/Bull,1.6016186883587514e-05
2017-12-27,dax,13070.01953125,0,Calm/Bull,3.0050406494175192e-05
2017-12-28,dax,12979.9404296875,0,Calm/Bull,4.4977490796249365e-05
2017-12-29,dax,12917.6396484375,0,Calm/Bull,4.001117770488445e-05
2018-01-02,dax,12871.3896484375,0,Calm/Bull,5.160264245623281e-05
2018-01-03,dax,12978.2099609375,0,Calm/Bull,1.85222660930464e-05
2018-01-04,dax,13167.8896484375,0,Calm/Bull,4.5571652534900884e-05
2018-01-05,dax,13319.6396484375,0,Calm/Bull,0.00011701392979173374
2018-01-08,dax,13367.7802734375,0,Calm/Bull,3.5450636713817197e-05
2018-01-09,dax,13385.58984375,0,Calm/Bull,7.683899685523724e-05
2018-01-10,dax,13281.33984375,0,Calm/Bull,0.00023350462826643518
2018-01-11,dax,13202.900390625,0,Calm/Bull,1.4163977944363029e-05
2018-01-12,dax,13245.0302734375,0,Calm/Bull,3.573589382280025e-06
2018-01-15,dax,13200.509765625,0,Calm/Bull,3.0296177051786993e-06
2018-01-16,dax,13246.330078125,0,Calm/Bull,5.503846339967411e-06
2018-01-17,dax,13183.9599609375,0,Calm/Bull,5.562698012209932e-06
2018-01-18,dax,13281.4296875,0,Calm/Bull,2.3893003699062847e-06
2018-01-19,dax,13434.4501953125,0,Calm/Bull,2.102821158374728e-05
2018-01-22,dax,13463.6904296875,0,Calm/Bull,1.6595278855139514e-06
2018-01-23,dax,13559.599609375,0,Calm/Bull,1.9818504458813977e-06
2018-01-24,dax,13414.740234375,0,Calm/Bull,2.845515923501861e-05
2018-01-25,dax,13298.3603515625,0,Calm/Bull,3.856404863901608e-05
2018-01-26,dax,13340.169921875,0,Calm/Bull,1.2770206639371756e-06
2018-01-29,dax,13324.48046875,0,Calm/Bull,3.417930678106176e-06
2018-01-30,dax,13197.7099609375,0,Calm/Bull,0.0001417478513443512
2018-01-31,dax,13189.48046875,0,Calm/Bull,1.3577138413303873e-05
2018-02-01,dax,13003.900390625,0,Calm/Bull,0.014522962877334638
2018-02-02,dax,12785.16015625,0,Calm/Bull,0.0006832064563533167
2018-02-05,dax,12687.490234375,0,Calm/Bull,0.00014648312115850875
2018-02-06,dax,12392.66015625,2,Stress/Bear,0.9864037251851728
2018-02-07,dax,12590.4296875,0,Calm/Bull,0.30018019413462543
2018-02-08,dax,12260.2900390625,2,Stress/Bear,0.9604340791816194
2018-02-09,dax,12107.48046875,0,Calm/Bull,0.18564644725636498
2018-02-12,dax,12282.76953125,0,Calm/Bull,0.0072183716893002466
2018-02-13,dax,12196.5,0,Calm/Bull,0.00033654653833921073
2018-02-14,dax,12339.16015625,0,Calm/Bull,0.21303488562956252
2018-02-15,dax,12346.169921875,0,Calm/Bull,0.0003421714596164028
2018-02-16,dax,12451.9599609375,0,Calm/Bull,0.003191818343502049
2018-02-19,dax,12385.599609375,0,Calm/Bull,0.000519969114426325
2018-02-20,dax,12487.900390625,0,Calm/Bull,0.002874117471912803
2018-02-21,dax,12470.490234375,0,Calm/Bull,0.00024023552474906334
2018-02-22,dax,12461.91015625,0,Calm/Bull,0.00029623226705189737
2018-02-23,dax,12483.7900390625,0,Calm/Bull,0.00018609854739354728
2018-02-26,dax,12527.0400390625,0,Calm/Bull,7.770101716519268e-05
2018-02-27,dax,12490.73046875,0,Calm/Bull,3.122077162261706e-05
2018-02-28,dax,12435.849609375,0,Calm/Bull,6.784840321728613e-05
2018-03-01,dax,12190.9404296875,0,Calm/Bull,0.0036486667774410122
2018-03-02,dax,11913.7099609375,0,Calm/Bull,0.038099159640478164
2018-03-05,dax,12090.8701171875,2,Stress/Bear,0.6122695398442125
2018-03-06,dax,12113.8701171875,0,Calm/Bull,0.0005884217881216143
2018-03-07,dax,12245.3603515625,0,Calm/Bull,0.004129158517858125
2018-03-08,dax,12355.5703125,0,Calm/Bull,5.45469666739552e-05
2018-03-09,dax,12346.6796875,0,Calm/Bull,2.548677458637947e-05
2018-03-12,dax,12418.3896484375,0,Calm/Bull,0.0001896987810251041
2018-03-13,dax,12221.0302734375,1,Transition,0.012012419076483066
2018-03-14,dax,12237.740234375,0,Calm/Bull,3.824787704670138e-06
2018-03-15,dax,12345.5595703125,0,Calm/Bull,9.36966885877008e-06
2018-03-16,dax,12389.580078125,2,Stress/Bear,0.6656096807393547
2018-03-19,dax,12217.01953125,0,Calm/Bull,2.702670932489623e-05
2018-03-20,dax,12307.330078125,0,Calm/Bull,3.2113937776346636e-06
2018-03-21,dax,12309.150390625,0,Calm/Bull,8.639866353797504e-06
2018-03-22,dax,12100.080078125,0,Calm/Bull,0.0022267635950936897
2018-03-23,dax,11886.3095703125,0,Calm/Bull,0.006642144709026921
2018-03-26,dax,11787.259765625,0,Calm/Bull,0.0015910228652586157
2018-03-27,dax,11970.830078125,0,Calm/Bull,0.006142699533897483
2018-03-28,dax,11940.7099609375,0,Calm/Bull,0.00037848501534624665
2018-03-29,dax,12096.73046875,0,Calm/Bull,0.0005140921090719075
2018-04-03,dax,12002.4501953125,0,Calm/Bull,1.4797175913805725e-05
2018-04-04,dax,11957.900390625,0,Calm/Bull,7.514273745540702e-05
2018-04-05,dax,12305.1904296875,1,Transition,0.009163263610790454
2018-04-06,dax,12241.26953125,0,Calm/Bull,0.00010821644373724969
2018-04-09,dax,12261.75,0,Calm/Bull,2.9961106551886516e-05
2018-04-10,dax,12397.3203125,0,Calm/Bull,0.00016469255672537243
2018-04-11,dax,12293.9697265625,0,Calm/Bull,0.00044162759240940717
2018-04-12,dax,12415.009765625,0,Calm/Bull,6.547210399148014e-05
2018-04-13,dax,12442.400390625,0,Calm/Bull,2.0364071362778673e-05
2018-04-16,dax,12391.41015625,0,Calm/Bull,1.8923320769264664e-05
2018-04-17,dax,12585.5703125,0,Calm/Bull,0.0004840946951009177
2018-04-18,dax,12590.830078125,0,Calm/Bull,4.937086754923471e-05
2018-04-19,dax,12567.419921875,0,Calm/Bull,4.207378926240355e-05
2018-04-20,dax,12540.5,0,Calm/Bull,0.00020341138962372005
2018-04-23,dax,12572.3896484375,0,Calm/Bull,1.2973568641137015e-05
2018-04-24,dax,12550.8203125,1,Transition,6.919175644153706e-05
2018-04-25,dax,12422.2998046875,1,Transition,0.0001656699420321252
2018-04-26,dax,12500.4697265625,0,Calm/Bull,0.00024402250565638253
2018-04-27,dax,12580.8701171875,0,Calm/Bull,0.000419374146454209
2018-04-30,dax,12612.1103515625,0,Calm/Bull,6.751796218922997e-05
2018-05-02,dax,12802.25,1,Transition,0.00039260332457649095
2018-05-03,dax,12690.150390625,1,Transition,0.00011626456302392601
2018-05-04,dax,12819.599609375,0,Calm/Bull,2.9028681546933646e-05
2018-05-07,dax,12948.1396484375,1,Transition,4.686918798048695e-06
2018-05-08,dax,12912.2099609375,0,Calm/Bull,3.2432568559968614e-06
2018-05-09,dax,12943.0595703125,0,Calm/Bull,1.9041754373345143e-06
2018-05-10,dax,13022.8701171875,0,Calm/Bull,1.8078562686727625e-07
2018-05-11,dax,13001.240234375,0,Calm/Bull,1.6929620751764763e-07
2018-05-14,dax,12977.7099609375,0,Calm/Bull,6.631234661219419e-08
2018-05-15,dax,12970.0400390625,0,Calm/Bull,5.939559471694754e-07
2018-05-16,dax,12996.330078125,0,Calm/Bull,1.813660843478598e-07
2018-05-17,dax,13114.6103515625,0,Calm/Bull,1.0101740431062944e-07
2018-05-18,dax,13077.7197265625,0,Calm/Bull,1.4991403474527843e-06
2018-05-22,dax,13169.919921875,0,Calm/Bull,3.6013359146700165e-07
2018-05-23,dax,12976.83984375,0,Calm/Bull,1.107849430888369e-05
2018-05-24,dax,12855.08984375,0,Calm/Bull,7.177300167503459e-05
2018-05-25,dax,12938.009765625,0,Calm/Bull,2.0303733190420903e-06
2018-05-28,dax,12863.4599609375,0,Calm/Bull,1.9087801396157945e-06
2018-05-29,dax,12666.509765625,0,Calm/Bull,0.0014027217109982997
2018-05-30,dax,12783.759765625,0,Calm/Bull,1.6337632877157124e-05
2018-05-31,dax,12604.8896484375,0,Calm/Bull,0.007247288339364932
2018-06-01,dax,12724.26953125,0,Calm/Bull,9.249613038976828e-06
2018-06-04,dax,12770.75,0,Calm/Bull,2.508182784362742e-07
2018-06-05,dax,12787.1298828125,0,Calm/Bull,9.416830866552998e-07
2018-06-06,dax,12830.0703125,0,Calm/Bull,3.7599026547328916e-07
2018-06-07,dax,12811.0498046875,0,Calm/Bull,6.946376646249576e-07
2018-06-08,dax,12766.5498046875,0,Calm/Bull,1.1785498475224183e-06
2018-06-11,dax,12842.91015625,0,Calm/Bull,5.570707308728242e-07
2018-06-12,dax,12842.2998046875,0,Calm/Bull,2.3316762701147937e-07
2018-06-13,dax,12890.580078125,0,Calm/Bull,3.0602579195758755e-07
2018-06-14,dax,13107.099609375,1,Transition,0.011513934115721767
2018-06-15,dax,13010.5498046875,2,Stress/Bear,0.9050438270100958
2018-06-18,dax,12834.1103515625,0,Calm/Bull,1.220305256168818e-05
2018-06-19,dax,12677.9697265625,0,Calm/Bull,7.06795737130144e-06
2018-06-20,dax,12695.16015625,0,Calm/Bull,1.32077974888696e-06
2018-06-21,dax,12511.91015625,0,Calm/Bull,0.0004079590098162012
2018-06-22,dax,12579.7197265625,0,Calm/Bull,2.592099333059817e-05
2018-06-25,dax,12270.330078125,0,Calm/Bull,0.01217868492110592
2018-06-26,dax,12234.33984375,0,Calm/Bull,3.6710343909854505e-05
2018-06-27,dax,12348.6103515625,0,Calm/Bull,0.04645150719629967
2018-06-28,dax,12177.23046875,0,Calm/Bull,0.0007386359933039738
2018-06-29,dax,12306.0,0,Calm/Bull,9.438905796397422e-05
2018-07-02,dax,12238.169921875,0,Calm/Bull,1.0405919576255911e-05
2018-07-03,dax,12349.1396484375,0,Calm/Bull,1.7069565761514486e-05
2018-07-04,dax,12317.6103515625,0,Calm/Bull,1.787323794190127e-05
2018-07-05,dax,12464.2900390625,0,Calm/Bull,0.00010094962132941322
2018-07-06,dax,12496.169921875,0,Calm/Bull,0.00021107181828117425
2018-07-09,dax,12543.8896484375,0,Calm/Bull,2.744870568299926e-05
