Date,market,Close,Regime,Regime_Name,Stress_Score
2017-12-27,bist100,1121.490966796875,0,Calm/Bull,1.1983076633202414e-07
2017-12-28,bist100,1144.7989501953125,1,Transition,1.8284075219851825e-05
2017-12-29,bist100,1153.3238525390625,0,Calm/Bull,7.275200093240066e-07
2018-01-02,bist100,1175.2357177734375,1,Transition,1.1284396956857016e-05
2018-01-03,bist100,1160.515869140625,0,Calm/Bull,0.001219204109534023
2018-01-04,bist100,1154.9058837890625,0,Calm/Bull,1.8607128296774026e-05
2018-01-05,bist100,1166.372802734375,0,Calm/Bull,1.3466571291685098e-06
2018-01-08,bist100,1163.038818359375,0,Calm/Bull,1.2975494988647063e-06
2018-01-09,bist100,1150.221923828125,0,Calm/Bull,6.2197937828720524e-06
2018-01-10,bist100,1135.8890380859375,0,Calm/Bull,1.3450584128979458e-05
2018-01-11,bist100,1147.181884765625,0,Calm/Bull,1.9089372352028662e-05
2018-01-12,bist100,1146.43994140625,0,Calm/Bull,5.197943320363107e-06
2018-01-15,bist100,1121.5860595703125,0,Calm/Bull,0.0024077859670309566
2018-01-16,bist100,1144.1778564453125,1,Transition,0.0053809193623330165
2018-01-17,bist100,1165.9188232421875,1,Transition,0.002270404575713676
2018-01-18,bist100,1168.5538330078125,0,Calm/Bull,5.007398382163581e-05
2018-01-19,bist100,1151.46484375,0,Calm/Bull,0.00035479474964421955
2018-01-22,bist100,1172.3487548828125,0,Calm/Bull,0.002155257480939387
2018-01-23,bist100,1183.9947509765625,0,Calm/Bull,0.00020006908809673044
2018-01-24,bist100,1196.4776611328125,0,Calm/Bull,0.0002049932745889329
2018-01-25,bist100,1186.03466796875,0,Calm/Bull,0.0002791795686882532
2018-01-26,bist100,1207.0126953125,0,Calm/Bull,0.0022246379548298795
2018-01-29,bist100,1208.446533203125,0,Calm/Bull,0.0005192374471108865
2018-01-30,bist100,1193.024658203125,0,Calm/Bull,0.00032175319210034977
2018-01-31,bist100,1195.2816162109375,0,Calm/Bull,0.00013056776490020952
2018-02-01,bist100,1190.4376220703125,0,Calm/Bull,0.0003669778602936072
2018-02-02,bist100,1181.187744140625,0,Calm/Bull,0.0005184671986625992
2018-02-05,bist100,1168.520751953125,0,Calm/Bull,0.0006897844791159657
2018-02-06,bist100,1154.56689453125,0,Calm/Bull,0.0005145048656510176
2018-02-07,bist100,1155.6959228515625,0,Calm/Bull,0.0005182503315942059
2018-02-08,bist100,1142.62890625,0,Calm/Bull,0.0005501927684969464
2018-02-09,bist100,1135.89697265625,0,Calm/Bull,0.0006411751540428682
2018-02-12,bist100,1148.2098388671875,0,Calm/Bull,0.00034474495736866017
2018-02-13,bist100,1144.9388427734375,0,Calm/Bull,5.133204570214277e-05
2018-02-14,bist100,1134.5440673828125,0,Calm/Bull,0.00012710067394535086
2018-02-15,bist100,1162.249755859375,0,Calm/Bull,0.0034617291628162338
2018-02-16,bist100,1165.103759765625,0,Calm/Bull,8.536780832169583e-05
2018-02-19,bist100,1158.8138427734375,0,Calm/Bull,6.028603273139667e-05
2018-02-20,bist100,1134.322998046875,0,Calm/Bull,0.034040447506040176
2018-02-21,bist100,1163.15380859375,0,Calm/Bull,0.005948162406007569
2018-02-22,bist100,1168.40283203125,0,Calm/Bull,0.00018748874063828714
2018-02-23,bist100,1175.208740234375,0,Calm/Bull,0.0001632415362139575
2018-02-26,bist100,1187.91259765625,0,Calm/Bull,0.0002939225968395131
2018-02-27,bist100,1188.3096923828125,0,Calm/Bull,0.0005188292380713764
2018-02-28,bist100,1189.501708984375,0,Calm/Bull,0.000158218381675729
2018-03-01,bist100,1176.3148193359375,0,Calm/Bull,0.0002844494277882968
2018-03-02,bist100,1168.5858154296875,0,Calm/Bull,0.00014701927207398403
2018-03-05,bist100,1169.455810546875,0,Calm/Bull,0.00014507108966475845
2018-03-06,bist100,1167.0927734375,0,Calm/Bull,0.0001497234257971147
2018-03-07,bist100,1168.417724609375,0,Calm/Bull,9.744397385986417e-05
2018-03-08,bist100,1165.664794921875,0,Calm/Bull,7.326585975773722e-05
2018-03-09,bist100,1169.1387939453125,0,Calm/Bull,5.532883760354426e-05
2018-03-12,bist100,1184.1077880859375,0,Calm/Bull,8.749439104052624e-05
2018-03-13,bist100,1182.6627197265625,0,Calm/Bull,9.206198635208669e-05
2018-03-14,bist100,1175.9207763671875,0,Calm/Bull,4.2056875622581283e-05
2018-03-15,bist100,1172.0087890625,0,Calm/Bull,5.9375620965985485e-06
2018-03-16,bist100,1172.15673828125,0,Calm/Bull,3.797965635783067e-06
