Date,Close,Volume,High,Low,log_return,volatility_20,volatility_60,range_pct,volume_ma20,volume_ratio,return_ma5,return_ma20,volatility_ratio,market
2014-03-27,9451.2099609375,66826100,9469.3896484375,9397.98046875,0.0002782975709295031,0.014416782843003725,0.010591454286353516,0.007555559550855292,98982925.0,0.6751275535654255,0.0033091300187266916,-0.0007201985323199481,1.3611712285421396,dax
2014-03-28,9587.1904296875,70498400,9587.1904296875,9484.900390625,0.014285105717713025,0.014584994590546237,0.010739561312587168,0.010669448970759018,98347805.0,0.7168273862339887,0.005161370672193443,-0.0005440593994796191,1.3580624167071031,dax
2014-03-31,9555.91015625,68772900,9634.8203125,9543.08984375,-0.0032680496178663435,0.012167362388548182,0.010748504249258835,0.009599343992367289,95884440.0,0.7172477619934997,0.007835558467740625,0.001041658572735655,1.1320051708019918,dax
2014-04-01,9603.7099609375,72835100,9631.0595703125,9574.6298828125,0.004989650480144781,0.010926953861713344,0.01071530345888252,0.0058758217115598334,94744685.0,0.7687513025136977,0.005602900979522189,7.585931871875681e-05,1.019752161349698,dax
2014-04-02,9623.3603515625,73976000,9645.599609375,9608.4599609375,0.0020440344938002946,0.010870002094114093,0.010717096107222459,0.0038593222201712325,94776400.0,0.7805318623623603,0.0036658077289442523,0.0004244179307076244,1.014267483034755,dax
2014-04-03,9628.8203125,76385800,9689.51953125,9591.8896484375,0.0005672044304128321,0.010869751636951714,0.010661893499528972,0.010139339985995819,93411560.0,0.8177339078803523,0.0037235891008409175,0.00044832129681158785,1.0194954242819931,dax
2014-04-04,9695.76953125,75314000,9721.5,9627.740234375,0.006928942569559568,0.009780870562945486,0.010675434577115913,0.009670172679208918,92014925.0,0.8184976513321073,0.0022523564712102267,0.0018116552795147272,0.9162035036879872,dax
2014-04-07,9510.849609375,78800000,9608.2001953125,9496.669921875,-0.019256448485582816,0.010603029892257398,0.010961092425616955,0.01172663621213848,91711155.0,0.8592193610471921,-0.000945323302333068,0.0013067693135080552,0.9673333168395938,dax
2014-04-08,9490.7900390625,86190900,9525.9404296875,9391.8603515625,-0.0021113522975327987,0.010600345813390798,0.010956342346301622,0.01412738850750558,92405660.0,0.9327448123848691,-0.002365523857868584,0.0009735085324954773,0.9675077209474937,dax
2014-04-09,9506.349609375,69917100,9542.3095703125,9480.9599609375,0.0016380964797621696,0.010086502731936463,0.0106356645021814,0.006453540201645651,90529985.0,0.7723087549390404,-0.002446711460676209,0.0016993264275336414,0.9483660122851466,dax
2014-04-10,9454.5400390625,77873700,9581.48046875,9440.990234375,-0.005464901722944706,0.009050502176395199,0.01065467563752579,0.014859552531857577,88735015.0,0.8775983189950438,-0.0036531326913477164,0.0023647878125859396,0.8494394840626881,dax
2014-04-11,9315.2900390625,100489700,9390.4404296875,9259.4296875,-0.014837913207196933,0.009814992710125208,0.01080663273722014,0.014064054005631911,86700725.0,1.1590410576151469,-0.008006503846699018,0.0014092164401807298,0.9082378340035995,dax
2014-04-14,9339.169921875,90916500,9339.169921875,9214.1796875,0.0025602344861757223,0.009391074156035843,0.010811600569395811,0.01338344150717691,86898325.0,1.0462399591706744,-0.003643167252347309,0.0008546631649538986,0.8686109050882785,dax
2014-04-15,9173.7099609375,88156800,9344.849609375,9166.5302734375,-0.01787559448787915,0.010162363607097939,0.011033251240005136,0.01943808303257898,86341105.0,1.0210293231711594,-0.006796015690416579,-0.00037380100656918356,0.9210669988416947,dax
2014-04-16,9317.8203125,78803200,9318.9697265625,9221.48046875,0.01558694895333988,0.010743672821644096,0.0112386529200374,0.010462667720874232,85807425.0,0.9183727398881857,-0.0040062451957010355,0.0002192571009556982,0.9559573463194326,dax
2014-04-17,9409.7099609375,86295200,9417.8203125,9277.3603515625,0.009813401396860088,0.010951510022806987,0.011263001453023872,0.014927129690563366,85274900.0,1.0119648337318483,-0.000950584571740078,0.0006072504641199541,0.9723438346771005,dax
2014-04-22,9600.08984375,70194100,9602.5703125,9439.66015625,0.020030326461284987,0.011754652588739764,0.011089096960646243,0.016969649128446472,78855430.0,0.8901619076834658,0.006023063361956306,0.00135757166466524,1.0600189204274695,dax
