Date,market,log_return,volatility_20,volatility_60,range_pct,volume_ratio,return_ma5,return_ma20,volatility_ratio,kmeans_regime
2018-03-19,sp500,-0.0143060405413734,0.0093862211877042,0.0110618752417941,0.0172470239702235,0.9048850374270662,-0.0051022318465483,-0.0003544469018732,0.8485198922006522,0
2018-03-20,sp500,0.0014807086617189,0.009302805493316,0.011062273786728,0.0052153975356797,0.8945163894949354,-0.0035293080313416,1.2514386554593416e-05,0.8409487662904424,0
2018-03-21,sp500,-0.0018456921256294,0.0092240133475283,0.0110630477219536,0.0108224969875491,0.9434163858438376,-0.0027502524914297,0.0001958130044386,0.8337678349903692,0
2018-03-22,sp500,-0.0254848869728544,0.0108590467730299,0.0115482480948511,0.0204599801598625,1.033606356904457,-0.0076907826061813,-0.0011270852184829,0.9403198375926364,1
2018-03-23,sp500,-0.0211898073117506,0.0109645823682962,0.0118604191270131,0.0277329283093837,1.042155057501983,-0.0122691436579777,-0.0029816394963265,0.924468372565644,1
2018-03-26,sp500,0.0267950407060353,0.0124483105687389,0.0123754371587873,0.0223994462148171,0.9615506651413016,-0.004048927408496,-0.0022263093920561,1.0058885523813446,0
2018-03-27,sp500,-0.0174272856453219,0.0126962200590676,0.0125713689008364,0.0301076729800476,1.0220925489786874,-0.0078305262699041,-0.0024582581022488,1.0099313892716018,1
2018-03-28,sp500,-0.0029209188994626,0.0125316980753551,0.0125602984939248,0.015197636756238,1.0584839617580024,-0.0080455716246708,-0.0020464137430391,0.9977229507257724,1
2018-03-29,sp500,0.0136757774938434,0.0127012204612995,0.0126429132614778,0.0186870597440844,0.98834960588966,-0.0002134387313312,-0.0006919265756031,1.0046118484415605,0
2018-04-02,sp500,-0.0225906823434958,0.0135206648550696,0.0129317222850885,0.0327280910945989,1.0094631793656128,-0.0004936137376803,-0.0020743999670379,1.0455424696724438,1
2018-04-03,sp500,0.012535961315741,0.0136043741184823,0.0130321514785494,0.0166956350892029,0.9472868340313488,-0.0033454296157391,-0.0019961827817771,1.0439085319776045,0
2018-04-04,sp500,0.0115001023464467,0.0139043159841287,0.0130898548275786,0.0288313570548296,0.940123468933189,0.0024400479826145,-0.0015529468110546,1.0622207936816943,1
2018-04-05,sp500,0.0068394214016512,0.0140298134007464,0.0131221091853726,0.0084496249332882,0.9036158985578616,0.0043921160428373,-0.0011867761496863,1.0691736520822144,0
2018-04-06,sp500,-0.0221640670570649,0.0147124934320107,0.0134132660433859,0.0271110299122349,0.925165648554976,-0.0027758528673443,-0.0025176369129837,1.096861374733214,1
2018-04-09,sp500,0.0033309949675928,0.0140437072296383,0.013424413676838,0.016363334508338,0.8628035153996827,0.0024084825948733,-0.0032125645016645,1.0461318883422712,0
2018-04-10,sp500,0.016588598996314,0.0147249602450493,0.013575461699854,0.0111672458819356,0.998810345390528,0.0032190101309879,-0.0023193946849488,1.084674729346972,0
2018-04-11,sp500,-0.0055406857724611,0.0147139130487436,0.013554375648725,0.0083945258034023,0.8556307318585133,-0.0001891474927936,-0.0022772334528562,1.085547090479797,0
2018-04-12,sp500,0.008216898697657,0.0148711549513676,0.0136002764196159,0.0078415807321735,0.8572503486688514,8.634796640755743e-05,-0.0015793400267139,1.0934450515960663,0
2018-04-13,sp500,-0.0028907998267066,0.0148726806998455,0.01353853448068,0.0132552649513497,0.8478894969502204,0.0039410014124792,-0.0016847681980944,1.0985443602532734,0
2018-04-16,sp500,0.008076336801563,0.0150166808458413,0.0135874984853997,0.0079654039916184,0.8873408942498827,0.0048900697792732,-0.0013660512553778,1.1051836261087562,0
2018-04-17,sp500,0.0106050716138667,0.0149196967188726,0.0136508384633158,0.0078665823874397,0.9659021852787794,0.0036933643027838,-0.0001204956476158,1.0929509391651382,0
2018-04-18,sp500,0.0008310204075532,0.0149167339382412,0.0136049632514253,0.0051169989262333,1.000839060656855,0.0049677055387866,-0.0001529800603241,1.0964185395119286,0
2018-04-19,sp500,-0.0057425817958325,0.0149653796306003,0.0136145374389243,0.0077754087095891,0.9908793896047676,0.0021758094400887,-0.0003478245438342,1.099220571961107,0
2018-04-20,sp500,-0.0085731771883527,0.0139109449231554,0.013650601512001,0.0124824298820515,1.0114870904293227,0.0010393339677595,0.0004977609453907,1.0190719369344643,0
2018-04-23,sp500,5.623011118453955e-05,0.0129453263497045,0.0136496877272774,0.0093136389020241,0.9047622886286016,-0.0005646873703161,0.0015600628165375,0.9483972533550856,0
2018-04-24,sp500,-0.0134708880064751,0.0119033523241698,0.0136376689087615,0.0251389146558691,1.10652674558419,-0.0053798792943845,-0.0004532336190879,0.8728289566058133,1
2018-04-25,sp500,0.0018353742328236,0.0112171694406494,0.0136260484241132,0.0123627067365388,1.0642959366764704,-0.0051790085293304,0.0005098993748192,0.823215145837814,0
2018-04-26,sp500,0.0103801441873769,0.0113959323759129,0.0136481411186664,0.0109938990016831,1.105346507137141,-0.0019544633326885,0.0011749525291612,0.8349805498660037,0
2018-04-27,sp500,0.0011130052713638,0.0110103307230328,0.0136494898569479,0.0068691785469777,0.9735874033921792,-1.7226840745243695e-05,0.0005468139180372,0.8066477823292694,0
2018-04-30,sp500,-0.0082211925489212,0.009826201178174,0.0136817774258757,0.0131531041644827,1.126673930406323,-0.0016727113727664,0.001265288407766,0.7181962454373907,0
2018-05-01,sp500,0.0025458021710273,0.0094705967299279,0.0134242948590163,0.0112475918610351,1.0678971733614684,0.0015306266627341,0.0007657804505303,0.7054818766564213,0
2018-05-02,sp500,-0.0072319512014023,0.0092774355562376,0.0123231569304246,0.0110674579443823,1.2008303996413252,-0.000282838424111,-0.0001708222268621,0.7528456878880329,0
2018-05-03,sp500,-0.002256217585064,0.0091375864173112,0.0121126338429303,0.0161688750200299,1.1368268945730935,-0.0028101107785992,-0.0006256041761978,0.7543847635289076,0
2018-05-04,sp500,0.0127298100283349,0.0080785511909278,0.0122144875802175,0.0208791196703603,0.9800413318942884,-0.000486749827205,0.0011190896780721,0.6613909210576926,0
2018-05-07,sp500,0.0034519805549899,0.0080803397547854,0.0111470009684929,0.0069782002380175,0.957246228920568,0.0018478847935771,0.0011251389574419,0.7248891228792961,0
2018-05-08,sp500,-0.0002656766117338,0.0072153285724601,0.0109892909732353,0.0079119649304141,1.0947335805309244,0.0012855890370249,0.0002824251770395,0.6565781714246365,0
2018-05-09,sp500,0.0096356479348687,0.0073671263459627,0.0109152863327039,0.010056426393565,1.129815877526706,0.0046591088642791,0.001041241862406,0.6749366092110355,0
2018-05-10,sp500,0.0093270116038483,0.0074279655534724,0.0109740841211348,0.0079212314842749,0.971242584544595,0.0069757547020616,0.0010967475077156,0.6768642805614206,0
