Date,Close,Volume,High,Low,log_return,volatility_20,volatility_60,range_pct,volume_ma20,volume_ratio,return_ma5,return_ma20,volatility_ratio,positive_days_10,vol_acceleration,up_vol_ratio,signed_vol20,drawdown_60,market
2014-05-21,1888.030029296875,2777140000,1888.800048828125,1873.3399658203125,0.008083340547746922,0.0054829541527749515,0.006795656403473059,0.008188473047523518,3223706000.0,0.8614743404020093,-5.295824720527656e-05,0.00033586636702463425,0.8068321626697864,0.6,0.0005352120011527569,0.5237436648057078,1.8415398918551543e-06,-0.0049645166499291404,sp500
2014-05-22,1892.489990234375,2759800000,1896.3299560546875,1885.3900146484375,0.0023594441947138818,0.00549336305410898,0.006800248958798175,0.005780712956318012,3202104500.0,0.8618706853570831,0.002300111428524458,0.00036806416299378457,0.8078179324599074,0.7,0.0005013367734501353,0.5220038036129391,2.0219100745316017e-06,-0.002614014105845941,sp500
2014-05-23,1900.530029296875,2396280000,1901.260009765625,1893.3199462890625,0.004239392917884754,0.005173290004172694,0.00679300390166428,0.004177815322128862,3161267500.0,0.7580124111610296,0.0023999974483012885,0.0009865010460631044,0.7615614651575928,0.7,0.0001248618524710074,0.5484408491630163,5.103456000704164e-06,0.0,sp500
2014-05-27,1911.9100341796875,2911020000,1912.280029296875,1902.010009765625,0.0059699502115288725,0.005271164624273842,0.006824281083921194,0.00537160187856663,3105084500.0,0.9375010567345269,0.0028265046526662245,0.0011234579985144309,0.7724131757546334,0.7,0.00022023856652091892,0.5564456115131249,5.921932058626762e-06,0.0,sp500
2014-05-28,1909.780029296875,2976450000,1914.4599609375,1907.300048828125,-0.0011146927500584232,0.005221717621005934,0.006749236644222342,0.0037490768567786676,3071516000.0,0.9690491600890244,0.003907487024363201,0.0008302503357798337,0.773675290445767,0.6,2.8722167249498227e-05,0.5658886623545724,4.335332808187651e-06,-0.0011140717108722997,sp500
2014-05-29,1920.030029296875,2709050000,1920.030029296875,1909.8199462890625,0.005352758657361124,0.005299353452318688,0.006504472117953788,0.005317668396859129,3018007000.0,0.8976287994030497,0.003361370646286042,0.0009485107785128264,0.8147246012003488,0.7,-0.0001836007004562632,0.5701630876075052,5.026493868673434e-06,0.0,sp500
2014-05-30,1923.5699462890625,3263490000,1924.030029296875,1916.6400146484375,0.0018419804431013698,0.005296419003198503,0.006506809192402837,0.0038418226811529595,3010344500.0,1.0840918705483709,0.0032578778959635388,0.00104777338788451,0.813980992309172,0.8,-0.00019694405091047647,0.5597401774632578,5.549446882637195e-06,0.0,sp500
2014-06-02,1924.969970703125,2509020000,1925.8800048828125,1915.97998046875,0.0007275613640587,0.005267225689882601,0.006504763449733167,0.005142950053629337,2977817500.0,0.8425701037756679,0.0025555115851983285,0.0011516192075809904,0.8097489986509301,0.8,9.393568570990711e-05,0.556981917186398,6.065838275132836e-06,0.0,sp500
2014-06-03,1924.239990234375,2867180000,1925.0699462890625,1918.7900390625,-0.0003792884695348666,0.0052750913672939895,0.0065055601167151745,0.0032635779624336767,2984490000.0,0.9606934518125375,0.0012856638489855804,0.0010391814049872578,0.8108589072507902,0.7,3.926743020147595e-06,0.5673426860568447,5.481776858500723e-06,-0.00037921654875650024,sp500
2014-06-04,1927.8800048828125,2793920000,1928.6300048828125,1918.5999755859375,0.0018898766063629325,0.004713356352756269,0.006507329339082092,0.0052026211545695665,2957823000.0,0.9445866098140423,0.0018865777202698515,0.0015851268084049568,0.7243150157543929,0.8,-0.0005083612682496652,0.6223646756706139,7.471267512319772e-06,0.0,sp500
2014-06-05,1940.4599609375,3113270000,1941.739990234375,1922.9300537109375,0.006504082119662981,0.004757978820466618,0.006512269239392975,0.009693545294461939,2931839000.0,1.0618830024431765,0.002116842412730223,0.0016302931708364415,0.7306176457947123,0.8,-0.0005413746318520705,0.6275658560373186,7.756900377991153e-06,0.0,sp500
2014-06-06,1949.43994140625,2864300000,1949.43994140625,1942.4100341796875,0.00461708354801898,0.004747440364107615,0.006532299707087738,0.0036061163400045036,2905383000.0,0.9858596956063969,0.002671863033713745,0.0019298758098767112,0.7267640152757385,0.8,-0.0005489786390908882,0.6183703423450021,9.161970317523573e-06,0.0,sp500
2014-06-09,1951.27001953125,2812180000,1955.550048828125,1947.1600341796875,0.0009383308564868176,0.004751856016827078,0.006323492956947278,0.004299771207704518,2894741000.0,0.9714789682393001,0.0027140169321993686,0.0019008761929571096,0.7514606324668192,0.8,-0.0005153696730555227,0.6217082275304048,9.032689974746592e-06,0.0,sp500
2014-06-10,1950.7900390625,2702360000,1950.8599853515625,1944.6400146484375,-0.0002460138818795375,0.004407392903169515,0.006306330780692517,0.0031884367761659065,2879572000.0,0.9384589098657717,0.0027406718497304345,0.0014072626902473576,0.6988838766059027,0.7,-0.0008676984641244742,0.585282477971454,6.202359593891444e-06,-0.00024598362294592224,sp500
2014-06-11,1943.8900146484375,2710620000,1949.3699951171875,1940.0799560546875,-0.0035433111516659397,0.004541202394588488,0.006229851726752589,0.004779097064388261,2869319000.0,0.9446910573554212,0.0016540342981246601,0.001209013693249909,0.7289422916900886,0.7,-0.00017215395816778077,0.572386543059228,5.490375878876759e-06,-0.003782154601332577,sp500
2014-06-12,1930.1099853515625,3040480000,1943.3499755859375,1925.780029296875,-0.00711413908891029,0.004733724365088775,0.0062526492046031685,0.009103080354181059,2880240000.0,1.0556342527011637,-0.0010696099435899943,0.001088911217055249,0.7570749949643475,0.6,-2.4254455377842668e-05,0.5491074621774804,5.154605559592904e-06,-0.010844236813913999,sp500
2014-06-13,1936.1600341796875,2598230000,1937.300048828125,1927.68994140625,0.0031296591990707602,0.004051778462580822,0.006199722612491519,0.00496348816844916,2832519500.0,0.9172858298062908,-0.0013670948133796385,0.0017156893862055266,0.6535418946675278,0.6,-0.0006956619015267927,0.6253946435779821,6.951593303506064e-06,-0.007743667047778624,sp500
2014-06-16,1937.780029296875,2926130000,1941.1500244140625,1930.9100341796875,0.0008363553307868065,0.0040273751678838446,0.006159745481481557,0.005284392490147908,2820143500.0,1.0375819528332513,-0.0013874899185196406,0.0015705090117948367,0.6538216846770055,0.6,-0.0007244808489432339,0.6336724144451368,6.325028995040321e-06,-0.006913441040628299,sp500
2014-06-17,1941.989990234375,2971260000,1943.68994140625,1933.550048828125,0.0021702124448891515,0.00399510932038028,0.006145656065023454,0.005221392813101594,2835494000.0,1.047880898354925,-0.0009042446531659029,0.0014871489245540845,0.6500704364368026,0.7,-0.00041228358278923554,0.634219933379847,5.941322529279533e-06,-0.004755891908339915,sp500
2014-06-18,1956.97998046875,3065220000,1957.739990234375,1939.2900390625,0.007689243160729406,0.0037523352320648724,0.006167829865707943,0.009427766944992321,2838370000.0,1.0799226316512647,0.0013422662093131664,0.0021975913130177207,0.608372039074424,0.7,-0.0007888671625236156,0.7253026068650091,8.246099309516096e-06,0.0,sp500
2014-06-19,1959.47998046875,2952150000,1959.8699951171875,1952.260009765625,0.001276663295165036,0.003489909482923751,0.006150745622432903,0.003883675989249978,2847120500.0,1.0368897277091011,0.0030204266861282316,0.001857257450388626,0.5673961657909259,0.7,-0.001243814882165024,0.6989810265465167,6.481660388342055e-06,0.0,sp500
2014-06-20,1962.8699951171875,4336240000,1963.9100341796875,1959.1700439453125,0.0017285634956760601,0.003487982118088548,0.006064773773615067,0.0024148263747299334,2925942500.0,1.481997681089085,0.0027402075454492913,0.001825713415436735,0.5751215541234352,0.7,-0.0005637963444922742,0.7009940739868895,6.368055745797701e-06,0.0,sp500
2014-06-23,1962.6099853515625,2717630000,1963.739990234375,1958.8900146484375,-0.0001324728528989271,0.003465676436373661,0.0060548959897152085,0.002471186645404091,2942010000.0,0.9237324142338061,0.0025464419087121446,0.001607120126897551,0.5723758826345535,0.6,-0.0005616987315101834,0.711272559924164,5.56975835421069e-06,-0.00013246407875799893,sp500
2014-06-24,1949.97998046875,3089700000,1968.1700439453125,1948.3399658203125,-0.006456106498617479,0.0037449498842120625,0.006110940025245147,0.010169375236474532,2950944000.0,1.0470208855200234,0.0008211781200108187,0.0009858172913902333,0.6128271376811344,0.6,-0.00025015943616821723,0.6268281367676067,3.691836351246103e-06,-0.006566922251856955,sp500
2014-06-25,1959.530029296875,3106710000,1960.8299560546875,1947.489990234375,0.004885557422717193,0.0038076379169188173,0.006064003743619255,0.006807737376241787,2957457000.0,1.050466667816303,0.00026044097240837617,0.001285829800029014,0.6279082398201584,0.7,5.530268485394495e-05,0.6275008494617929,4.895974301294614e-06,-0.0017015726098116302,sp500
2014-06-26,1957.219970703125,2778840000,1959.8900146484375,1944.68994140625,-0.0011795794276391145,0.0037195697537500566,0.006012776032424041,0.007766154785722385,2960946500.0,0.9384972001351595,-0.00023080757215245392,0.0009592128957790021,0.6186110597986997,0.7,0.0002296602708263054,0.6220403957832664,3.5678592745465815e-06,-0.0028784506503830576,sp500
2014-06-27,1960.9599609375,4290590000,1961.469970703125,1952.1800537109375,0.0019090452380837368,0.0037204375942309956,0.006008096449552949,0.00473743328637172,3012301500.0,1.4243560945011646,-0.00019471122367091856,0.0009625661355281204,0.619237328406708,0.7,0.00023245547614244742,0.621879747070565,3.581167237552467e-06,-0.0009730823663507415,sp500
2014-06-30,1960.22998046875,3037350000,1964.239990234375,1958.219970703125,-0.00037232599700135415,0.0037322046829363176,0.00600519501553747,0.003071078185331311,3038718000.0,0.9995498101502015,-0.000242681852491404,0.0009075717674751178,0.6214960002597487,0.6,0.0002665282465626564,0.6266809466534461,3.3872436006714254e-06,-0.0013449768222066893,sp500
2014-07-01,1973.3199462890625,3188240000,1978.5799560546875,1962.2900390625,0.006655572896822518,0.0039307607948649015,0.005797066218215376,0.008255081505065405,3054771000.0,1.04369198214858,0.0023796540265965957,0.0012593148357929868,0.6780603579296329,0.6,0.00018581091065283896,0.6420391961648314,4.950065384926804e-06,0.0,sp500
2014-07-02,1974.6199951171875,2851480000,1976.6700439453125,1972.5799560546875,0.0006585960751231936,0.00393000723447893,0.005588448107623223,0.00207132911686244,3057649000.0,0.9325727053693867,0.0015342617570777955,0.0011977508092310002,0.7032376714955969,0.6,0.00012236931756011296,0.6480581409607804,4.707169345380824e-06,0.0,sp500
2014-07-03,1985.43994140625,1998090000,1985.5899658203125,1975.8800048828125,0.005464550227672394,0.003862427477578369,0.0056064709297178805,0.004890584064014858,3001890000.0,0.6656106652808731,0.0028630876881400973,0.0011457742146314706,0.6889231257947016,0.6,0.00014285772382831253,0.6375651016407229,4.425469809693368e-06,0.0,sp500
2014-07-07,1977.6500244140625,2681260000,1984.219970703125,1974.8800048828125,-0.003931239054323629,0.00393045436405789,0.005496871175428145,0.004722759692064192,2992738000.0,0.8959220620047595,0.0016950308296586239,0.0007183580845143403,0.7150348332024993,0.5,0.000210016769826894,0.6182916006069269,2.823473668235655e-06,-0.003923521850109468,sp500
2014-07-08,1963.7099609375,3302430000,1976.3900146484375,1959.4599609375,-0.007073762181680688,0.00429798010778085,0.004798268849829822,0.008621463478677309,3017250500.0,1.094516348576295,0.00035474359272275724,0.0003177534326059649,0.8957355751196152,0.5,0.0005657754248445325,0.5718828369880764,1.36569793251952e-06,-0.010944667736138669,sp500
2014-07-09,1972.8299560546875,2858800000,1974.1500244140625,1965.0999755859375,0.004633516553259208,0.004401539886018684,0.00460865117559124,0.004587343577357019,3025072500.0,0.9450352016356632,-4.966767598990462e-05,0.0005617299543629021,0.955060324229033,0.6,0.0004707790911537826,0.566944525797159,2.472476799299769e-06,-0.006351229814904991,sp500
2014-07-10,1964.6800537109375,3165690000,1969.8399658203125,1952.8599853515625,-0.004139628324473722,0.004432720095591324,0.004574929185689777,0.008642618647589861,3047826000.0,1.0386714989635235,-0.0010093125559092878,0.0005319140957225131,0.9689155647385148,0.5,0.0005027128611123938,0.5629565886231818,2.357826301237471e-06,-0.01045606430210555,sp500
2014-07-11,1967.5699462890625,2684630000,1968.6700439453125,1959.6300048828125,0.0014698419980472353,0.004052708544288216,0.0045166665273907855,0.004594519793082821,3030033500.0,0.8860067058664532,-0.0018082542018343195,0.0009611131500703894,0.8972786721603309,0.6,0.00019028106670984733,0.6052998783443166,3.89511147531803e-06,-0.00900052161967213,sp500
2014-07-14,1977.0999755859375,2744920000,1979.8499755859375,1969.8599853515625,0.004831860726996926,0.004117994559756838,0.004375954731664885,0.005052850314974257,3037368000.0,0.9037166388794509,-5.5634245570208506e-05,0.0010462232264666974,0.9410505392020124,0.6,0.0001875401956989483,0.6115695493150336,4.308341554881106e-06,-0.0042005631328265736,sp500
2014-07-15,1973.280029296875,3328740000,1982.52001953125,1965.3399658203125,-0.0019339645679456246,0.004171667884474813,0.004391950614951224,0.00870634347678426,3057498500.0,1.088713534937139,0.0009723252771768042,0.0009077072315300759,0.9498439873785199,0.6,-0.0001263122233060368,0.6110777393035768,3.7866531062795616e-06,-0.006124542906476571,sp500
2014-07-16,1981.5699462890625,3390950000,1983.93994140625,1975.6700439453125,0.004192285009448555,0.004227999021071394,0.004396916521764732,0.004173406786081284,3078483000.0,1.1015003168768513,0.0008840789684146736,0.0010088108597580462,0.9615827364797134,0.6,-0.0001735408649472898,0.6123617688391254,4.265251327503211e-06,-0.0019491877021706738,sp500
2014-07-17,1958.1199951171875,3381680000,1981.800048828125,1955.5899658203125,-0.011904605927478003,0.004826329923123283,0.004679142058992456,0.013385330354202274,3094306000.0,1.092871874985861,-0.0006689165521861825,2.9118405347675762e-05,1.0314561648856033,0.5,0.00039360982753195925,0.4757861008417903,1.4053503104312056e-07,-0.013760147420884605,sp500
2014-07-18,1978.219970703125,3106060000,1979.9100341796875,1960.8199462890625,0.010212608899671183,0.005334743639149139,0.004821588932121249,0.009650134046437591,3102001500.0,1.0013083488193026,0.0010796368281386069,0.00047591568557298314,1.1064285475705473,0.5,0.0012820350948609229,0.5526781502822782,2.5388881763817737e-06,-0.003636458878736537,sp500
2014-07-21,1973.6300048828125,2611160000,1976.9300537109375,1965.77001953125,-0.002322946423904652,0.005361529976816282,0.004838024989199635,0.0056545726159803415,3015747500.0,0.8658417191757599,-0.00035132460204170856,0.00027334018959394754,1.1082063422130548,0.5,0.0012435354170594439,0.5580555267624454,1.4655216203765956e-06,-0.005948271855089615,sp500
2014-07-22,1983.530029296875,2890480000,1986.239990234375,1975.6500244140625,0.005003611167300126,0.005463110168246834,0.004721852551007409,0.005338949077603049,3024390000.0,0.9557233028809116,0.0010361905450074415,0.0005301443906039002,1.1569844905642548,0.6,0.001291442283772021,0.5497863387959776,2.8962372109471887e-06,-0.0009619591454487209,sp500
2014-07-23,1987.010009765625,2869720000,1989.22998046875,1982.43994140625,0.001752900777012884,0.005213262051670805,0.004714085420438964,0.0034172143215830653,3013391000.0,0.9523224832091156,0.0005483136985203073,0.0009405947543854184,1.1058904510019165,0.6,0.0009852630305994111,0.5662506489558949,4.903566939038124e-06,0.0,sp500
2014-07-24,1987.97998046875,3203530000,1991.3900146484375,1985.7900390625,0.00048803681255066896,0.005130194887181349,0.004688926999534401,0.0028169174946203785,3018232000.0,1.0613928949133136,0.003026842246526042,0.0007207187238770921,1.0941085002369977,0.7,0.0003038649640580652,0.5721511238760371,3.697427512330124e-06,0.0,sp500
2014-07-25,1978.3399658203125,2638960000,1984.5999755859375,1974.3699951171875,-0.004860946046109087,0.0052662046533065365,0.0047401922150738995,0.005170992167925077,3011238000.0,0.876370449629023,1.2131257369987596e-05,0.0005366503929535936,1.1109685882694604,0.6,-6.85389858426028e-05,0.5573742593405622,2.8261107965709956e-06,-0.004849150767687549,sp500
