Date,Adj Close,Close,High,Low,Open,Volume
2014-06-27,9815.169921875,9815.169921875,9836.6796875,9791.1298828125,9818.4599609375,63248900
2014-06-30,9833.0703125,9833.0703125,9889.490234375,9800.080078125,9833.849609375,66649700
2014-07-01,9902.41015625,9902.41015625,9902.41015625,9835.740234375,9853.740234375,54519000
2014-07-02,9911.26953125,9911.26953125,9936.3896484375,9890.1103515625,9913.0,70229500
2014-07-03,10029.4296875,10029.4296875,10032.2802734375,9907.009765625,9910.4697265625,78288000
2014-07-04,10009.080078125,10009.080078125,10030.8095703125,10007.400390625,10028.7099609375,52046500
2014-07-07,9906.0703125,9906.0703125,10015.3603515625,9905.599609375,9992.1298828125,60506300
2014-07-08,9772.669921875,9772.669921875,9920.7802734375,9772.1396484375,9918.26953125,85865100
2014-07-09,9808.2001953125,9808.2001953125,9817.4697265625,9752.7900390625,9789.0498046875,73589700
2014-07-10,9659.1298828125,9659.1298828125,9807.25,9617.58984375,9807.25,96879100
2014-07-11,9666.33984375,9666.33984375,9708.4296875,9623.3603515625,9672.169921875,62278400
2014-07-14,9783.009765625,9783.009765625,9793.7802734375,9693.8896484375,9710.919921875,56259600
2014-07-15,9719.41015625,9719.41015625,9788.7099609375,9711.8603515625,9764.6904296875,72125500
2014-07-16,9859.26953125,9859.26953125,9871.580078125,9747.51953125,9747.8798828125,69460000
2014-07-17,9753.8798828125,9753.8798828125,9845.849609375,9743.6201171875,9819.4501953125,76538100
2014-07-18,9720.01953125,9720.01953125,9721.080078125,9655.509765625,9703.669921875,118113800
2014-07-21,9612.0498046875,9612.0498046875,9717.7001953125,9597.6201171875,9711.6796875,65236500
2014-07-22,9734.330078125,9734.330078125,9735.7099609375,9647.740234375,9682.2099609375,62368600
2014-07-23,9753.5595703125,9753.5595703125,9802.0595703125,9723.98046875,9727.4296875,64736900
2014-07-24,9794.0595703125,9794.0595703125,9810.4697265625,9674.6796875,9772.150390625,70366600
2014-07-25,9644.009765625,9644.009765625,9794.849609375,9620.580078125,9770.240234375,73401600
2014-07-28,9598.169921875,9598.169921875,9665.0498046875,9527.58984375,9660.7099609375,71997100
2014-07-29,9653.6298828125,9653.6298828125,9692.330078125,9573.48046875,9607.099609375,66002300
2014-07-30,9593.6796875,9593.6796875,9704.009765625,9572.900390625,9646.4296875,79991300
2014-07-31,9407.48046875,9407.48046875,9582.740234375,9395.349609375,9576.16015625,131077400
2014-08-01,9210.080078125,9210.080078125,9394.48046875,9185.41015625,9379.740234375,141582500
2014-08-04,9154.1396484375,9154.1396484375,9243.23046875,9130.33984375,9222.0498046875,85304300
2014-08-05,9189.740234375,9189.740234375,9237.1396484375,9152.3798828125,9186.0302734375,80560700
2014-08-06,9130.0400390625,9130.0400390625,9166.2099609375,9030.7197265625,9084.51953125,98898300
2014-08-07,9038.9697265625,9038.9697265625,9166.0400390625,9025.8203125,9081.2900390625,97954700
2014-08-08,9009.3203125,9009.3203125,9061.0,8903.490234375,8928.1904296875,102515800
2014-08-11,9180.740234375,9180.740234375,9199.0,9089.3095703125,9106.669921875,81228900
2014-08-12,9069.4697265625,9069.4697265625,9171.9404296875,9050.0,9166.919921875,74774600
2014-08-13,9198.8798828125,9198.8798828125,9213.6103515625,9118.150390625,9133.83984375,82251600
2014-08-14,9225.099609375,9225.099609375,9265.919921875,9149.41015625,9161.8095703125,80394300
2014-08-15,9092.599609375,9092.599609375,9324.5703125,9067.580078125,9239.0,110261800
2014-08-18,9245.330078125,9245.330078125,9261.650390625,9195.1103515625,9220.990234375,63822100
2014-08-19,9334.2802734375,9334.2802734375,9350.26953125,9276.1796875,9276.1904296875,57793200
2014-08-20,9314.5703125,9314.5703125,9333.6796875,9247.83984375,9329.8896484375,63229700
2014-08-21,9401.5302734375,9401.5302734375,9405.9296875,9278.8603515625,9328.7099609375,67874900
2014-08-22,9339.169921875,9339.169921875,9414.3896484375,9291.9296875,9390.2900390625,70036600
2014-08-25,9510.1396484375,9510.1396484375,9510.1396484375,9424.1103515625,9456.669921875,53554100
2014-08-26,9588.150390625,9588.150390625,9591.7197265625,9446.3701171875,9481.5595703125,66737100
2014-08-27,9569.7099609375,9569.7099609375,9600.849609375,9546.5498046875,9583.98046875,69031300
2014-08-28,9462.5595703125,9462.5595703125,9546.8095703125,9417.16015625,9545.2099609375,72124500
2014-08-29,9470.169921875,9470.169921875,9517.9501953125,9369.400390625,9483.419921875,68471200
2014-09-01,9479.0302734375,9479.0302734375,9500.2001953125,9424.7802734375,9484.5302734375,43071900
2014-09-02,9507.01953125,9507.01953125,9578.5,9485.240234375,9525.150390625,55157400
2014-09-03,9626.490234375,9626.490234375,9683.099609375,9528.7197265625,9541.01953125,90121000
2014-09-04,9724.259765625,9724.259765625,9732.7802734375,9539.919921875,9591.4296875,106652400
2014-09-05,9747.01953125,9747.01953125,9774.650390625,9691.4404296875,9714.240234375,77345000
2014-09-08,9758.0302734375,9758.0302734375,9773.7001953125,9721.7099609375,9767.900390625,53013300
2014-09-09,9710.7001953125,9710.7001953125,9769.2099609375,9695.4404296875,9737.5595703125,57197900
2014-09-10,9700.169921875,9700.169921875,9723.080078125,9635.5,9672.4501953125,62415400
2014-09-11,9691.2802734375,9691.2802734375,9732.830078125,9630.669921875,9729.8896484375,62050300
2014-09-12,9651.1298828125,9651.1298828125,9706.58984375,9617.7001953125,9706.58984375,52625100
2014-09-15,9659.6298828125,9659.6298828125,9682.4599609375,9600.150390625,9603.9697265625,55750900
2014-09-16,9632.9296875,9632.9296875,9644.8798828125,9588.650390625,9644.2802734375,62265100
2014-09-17,9661.5,9661.5,9695.4404296875,9649.990234375,9672.98046875,67216900
2014-09-18,9798.1298828125,9798.1298828125,9798.1298828125,9686.4296875,9703.099609375,81235700
2014-09-19,9799.259765625,9799.259765625,9891.2001953125,9799.240234375,9849.4296875,195350400
2014-09-22,9749.5400390625,9749.5400390625,9812.76953125,9735.6904296875,9748.5302734375,73981000
2014-09-23,9595.0302734375,9595.0302734375,9719.66015625,9589.0302734375,9713.400390625,88196000
2014-09-24,9661.9697265625,9661.9697265625,9669.4501953125,9534.76953125,9598.76953125,85850600
2014-09-25,9510.009765625,9510.009765625,9718.1103515625,9482.5400390625,9644.3603515625,97697000
2014-09-26,9490.5498046875,9490.5498046875,9545.33984375,9454.8798828125,9500.5498046875,83499600
2014-09-29,9422.91015625,9422.91015625,9504.98046875,9369.6201171875,9495.580078125,77424800
2014-09-30,9474.2998046875,9474.2998046875,9495.0,9404.8896484375,9446.8095703125,89859600
2014-10-01,9382.0302734375,9382.0302734375,9520.9697265625,9357.5498046875,9454.0400390625,83526600
2014-10-02,9195.6796875,9195.6796875,9412.6201171875,9195.6796875,9363.2802734375,122375300
2014-10-06,9209.509765625,9209.509765625,9343.650390625,9185.8603515625,9341.0498046875,103676300
2014-10-07,9086.2099609375,9086.2099609375,9170.240234375,9080.349609375,9164.76953125,105001700
2014-10-08,8995.330078125,8995.330078125,9064.8798828125,8960.4296875,9027.900390625,112047000
2014-10-09,9005.01953125,9005.01953125,9140.2900390625,8975.0595703125,9082.66015625,104101300
2014-10-10,8788.8095703125,8788.8095703125,8958.66015625,8788.2099609375,8924.580078125,162566100
2014-10-13,8812.4296875,8812.4296875,8872.400390625,8699.599609375,8703.849609375,112875000
2014-10-14,8825.2099609375,8825.2099609375,8854.3896484375,8701.4404296875,8765.3603515625,116078300
2014-10-15,8571.9501953125,8571.9501953125,8847.849609375,8555.73046875,8838.6796875,153532200
2014-10-16,8582.900390625,8582.900390625,8662.8603515625,8354.9697265625,8623.2802734375,224468500
2014-10-17,8850.26953125,8850.26953125,8850.26953125,8588.419921875,8629.16015625,181971200
2014-10-20,8717.759765625,8717.759765625,8834.73046875,8682.58984375,8819.259765625,103016000
2014-10-21,8886.9599609375,8886.9599609375,8889.7802734375,8644.7099609375,8693.0595703125,118317300
2014-10-22,8940.1396484375,8940.1396484375,8957.16015625,8861.4404296875,8934.5400390625,97874300
2014-10-23,9047.3095703125,9047.3095703125,9068.1201171875,8820.8896484375,8873.5400390625,108376900
2014-10-24,8987.7998046875,8987.7998046875,9044.849609375,8955.58984375,9008.599609375,98966500
2014-10-27,8902.6103515625,8902.6103515625,9085.6396484375,8837.66015625,9080.7998046875,111764500
2014-10-28,9068.1904296875,9068.1904296875,9077.8896484375,8968.58984375,8983.0595703125,78580500
2014-10-29,9082.8095703125,9082.8095703125,9157.6298828125,9072.6396484375,9139.0,89708100
2014-10-30,9114.83984375,9114.83984375,9146.9501953125,8899.900390625,9091.1298828125,119733200
2014-10-31,9326.8701171875,9326.8701171875,9339.330078125,9217.0,9283.400390625,123211200
2014-11-03,9251.7001953125,9251.7001953125,9343.6396484375,9236.1796875,9305.73046875,79777600
2014-11-04,9166.4697265625,9166.4697265625,9317.919921875,9148.7802734375,9244.08984375,90365900
2014-11-05,9315.48046875,9315.48046875,9329.0703125,9226.33984375,9238.0703125,81034800
2014-11-06,9377.41015625,9377.41015625,9467.3603515625,9268.6298828125,9284.9697265625,124002400
2014-11-07,9291.830078125,9291.830078125,9414.3203125,9239.1103515625,9406.16015625,104437000
2014-11-10,9351.8701171875,9351.8701171875,9351.8701171875,9222.5703125,9233.8701171875,71162800
2014-11-11,9369.0302734375,9369.0302734375,9400.900390625,9324.76953125,9374.3603515625,79810300
2014-11-12,9210.9599609375,9210.9599609375,9359.3701171875,9189.6298828125,9339.6796875,93733900
2014-11-13,9248.509765625,9248.509765625,9311.0,9170.2802734375,9260.5302734375,82312000
2014-11-14,9252.9404296875,9252.9404296875,9284.1298828125,9184.4599609375,9272.3603515625,76730500
2014-11-17,9306.349609375,9306.349609375,9331.3203125,9161.599609375,9162.26953125,72034400
2014-11-18,9456.5302734375,9456.5302734375,9461.5302734375,9323.51953125,9323.75,73982400
2014-11-19,9472.7998046875,9472.7998046875,9521.73046875,9439.16015625,9462.0498046875,73153500
2014-11-20,9483.9697265625,9483.9697265625,9487.6904296875,9382.23046875,9460.400390625,82097800
2014-11-21,9732.5498046875,9732.5498046875,9736.1396484375,9508.169921875,9521.240234375,166634400
2014-11-24,9785.5400390625,9785.5400390625,9832.41015625,9711.76953125,9722.3095703125,97612300
2014-11-25,9861.2099609375,9861.2099609375,9921.4599609375,9787.259765625,9790.0302734375,117773900
2014-11-26,9915.5595703125,9915.5595703125,9942.669921875,9868.349609375,9894.599609375,89124300
2014-11-27,9974.8701171875,9974.8701171875,9992.669921875,9920.8603515625,9934.7802734375,84700200
2014-11-28,9980.849609375,9980.849609375,9990.7001953125,9902.400390625,9990.7001953125,98906800
2014-12-01,9963.509765625,9963.509765625,9979.080078125,9906.419921875,9915.740234375,97092800
2014-12-02,9934.080078125,9934.080078125,10038.2099609375,9910.2099609375,9983.7900390625,86630800
2014-12-03,9971.7900390625,9971.7900390625,9993.849609375,9930.5302734375,9978.8896484375,83605000
2014-12-04,9851.349609375,9851.349609375,10083.740234375,9835.419921875,9998.849609375,119705200
2014-12-05,10087.1201171875,10087.1201171875,10093.0302734375,9929.4697265625,9931.9599609375,93445100
2014-12-08,10014.990234375,10014.990234375,10084.9501953125,10014.990234375,10060.91015625,68931200
2014-12-09,9793.7099609375,9793.7099609375,9951.66015625,9786.3798828125,9904.580078125,110063600
2014-12-10,9799.73046875,9799.73046875,9909.3896484375,9775.3896484375,9859.7802734375,88531300
2014-12-11,9862.5302734375,9862.5302734375,9907.8203125,9763.41015625,9770.66015625,98963300
2014-12-12,9594.73046875,9594.73046875,9799.650390625,9586.2197265625,9794.2001953125,94544800
2014-12-15,9334.009765625,9334.009765625,9678.259765625,9330.990234375,9599.8203125,112718700
2014-12-16,9563.8896484375,9563.8896484375,9567.08984375,9219.0498046875,9366.5595703125,171052400
2014-12-17,9544.4296875,9544.4296875,9589.25,9429.400390625,9455.740234375,102078900
2014-12-18,9811.0595703125,9811.0595703125,9811.0595703125,9671.1796875,9711.6103515625,121015600
2014-12-19,9786.9599609375,9786.9599609375,9901.259765625,9688.66015625,9901.259765625,173452900
2014-12-22,9865.759765625,9865.759765625,9924.009765625,9826.5498046875,9827.259765625,61833300
2014-12-23,9922.1103515625,9922.1103515625,9922.1103515625,9848.0595703125,9887.240234375,47508200
2014-12-29,9927.1298828125,9927.1298828125,9927.849609375,9775.4501953125,9914.8701171875,47150800
2014-12-30,9805.5498046875,9805.5498046875,9886.7802734375,9805.5498046875,9883.099609375,34753300
2015-01-02,9764.73046875,9764.73046875,9879.5302734375,9687.259765625,9869.1298828125,67673900
2015-01-05,9473.16015625,9473.16015625,9790.26953125,9468.580078125,9735.650390625,105538300
2015-01-06,9469.66015625,9469.66015625,9624.650390625,9382.8203125,9484.25,96812300
2015-01-07,9518.1796875,9518.1796875,9592.3701171875,9459.1796875,9510.33984375,82466600
2015-01-08,9837.6103515625,9837.6103515625,9855.4296875,9607.900390625,9643.76953125,114825000
2015-01-09,9648.5,9648.5,9860.1796875,9601.75,9813.990234375,107473400
2015-01-12,9781.900390625,9781.900390625,9815.9599609375,9622.3203125,9697.4599609375,101315800
2015-01-13,9941.0,9941.0,9978.9404296875,9755.01953125,9759.5703125,116360600
2015-01-14,9817.080078125,9817.080078125,9962.98046875,9768.099609375,9810.7001953125,121316800
2015-01-15,10032.6103515625,10032.6103515625,10063.1796875,9637.330078125,9933.4501953125,147822300
2015-01-16,10167.76953125,10167.76953125,10207.9697265625,9940.6396484375,9985.509765625,141081500
2015-01-19,10242.349609375,10242.349609375,10293.0400390625,10191.98046875,10231.580078125,80650300
2015-01-20,10257.1298828125,10257.1298828125,10298.419921875,10211.3896484375,10278.5498046875,109024400
2015-01-21,10299.23046875,10299.23046875,10311.900390625,10149.76953125,10270.330078125,116237900
2015-01-22,10435.6201171875,10435.6201171875,10454.0498046875,10228.5302734375,10300.259765625,151255800
2015-01-23,10649.580078125,10649.580078125,10704.3203125,10502.849609375,10503.330078125,167797300
2015-01-26,10798.330078125,10798.330078125,10807.5703125,10589.0703125,10592.9697265625,105118600
2015-01-27,10628.580078125,10628.580078125,10810.5703125,10592.4599609375,10785.900390625,115893500
2015-01-28,10710.9697265625,10710.9697265625,10728.830078125,10552.759765625,10719.400390625,113074200
2015-01-29,10737.8701171875,10737.8701171875,10743.5703125,10607.7197265625,10666.4296875,100310000
2015-01-30,10694.3203125,10694.3203125,10804.0400390625,10642.58984375,10801.3798828125,108714500
2015-02-02,10828.009765625,10828.009765625,10828.009765625,10677.3896484375,10719.1796875,100490400
2015-02-03,10890.9501953125,10890.9501953125,10984.6904296875,10860.0302734375,10867.6103515625,134336000
2015-02-04,10911.3203125,10911.3203125,10912.240234375,10803.099609375,10892.5,98694500
2015-02-05,10905.41015625,10905.41015625,10926.73046875,10822.75,10840.7900390625,87662700
2015-02-06,10846.3896484375,10846.3896484375,10877.669921875,10802.8896484375,10866.2001953125,78680500
2015-02-09,10663.509765625,10663.509765625,10767.2197265625,10614.1201171875,10765.2099609375,102797300
2015-02-10,10753.830078125,10753.830078125,10797.4599609375,10594.3203125,10675.58984375,93678100
2015-02-11,10752.1103515625,10752.1103515625,10791.58984375,10696.7802734375,10765.0,69851700
2015-02-12,10919.650390625,10919.650390625,10955.4501953125,10746.91015625,10746.91015625,107103000
2015-02-13,10963.400390625,10963.400390625,11013.849609375,10948.490234375,10952.3896484375,99482300
2015-02-16,10923.23046875,10923.23046875,10963.490234375,10909.490234375,10946.8798828125,61995500
2015-02-17,10895.6201171875,10895.6201171875,10921.259765625,10765.01953125,10847.73046875,77400400
2015-02-18,10961.0,10961.0,10980.98046875,10909.599609375,10931.7197265625,70942100
2015-02-19,11001.9404296875,11001.9404296875,11022.259765625,10874.9697265625,10932.490234375,87999500
2015-02-20,11050.6396484375,11050.6396484375,11081.8095703125,10946.900390625,10976.76953125,136029000
2015-02-23,11130.919921875,11130.919921875,11158.5498046875,11069.76953125,11150.4697265625,76625500
2015-02-24,11205.740234375,11205.740234375,11228.3701171875,11090.73046875,11128.169921875,82593800
2015-02-25,11210.26953125,11210.26953125,11225.599609375,11174.7802734375,11208.26953125,80915300
