Date,Adj Close,Close,High,Low,Open,Volume
2014-02-03,616.7487182617188,616.7520141601562,624.2119750976562,615.2979736328125,621.6589965820312,46141900000
2014-02-04,627.3236694335938,627.3270263671875,627.9229736328125,608.4849853515625,613.114013671875,71159200000
2014-02-05,624.4216918945312,624.4249877929688,633.9400024414062,624.052001953125,628.39501953125,70092200000
2014-02-06,645.49560546875,645.4990234375,645.4990234375,627.0079956054688,627.343017578125,77687300000
2014-02-07,646.1395874023438,646.1430053710938,649.2429809570312,640.427978515625,646.1619873046875,75133000000
2014-02-10,640.4985961914062,640.5020141601562,643.6810302734375,635.7219848632812,643.5089721679688,53848200000
2014-02-11,642.8035888671875,642.8070068359375,648.2210083007812,640.5549926757812,643.8369750976562,61474600000
2014-02-12,645.1336059570312,645.1370239257812,650.4829711914062,644.7000122070312,648.1810302734375,55681500000
2014-02-13,637.6466674804688,637.6500244140625,642.0599975585938,636.9810180664062,642.0599975585938,47441000000
2014-02-14,648.8255615234375,648.8289794921875,649.9710083007812,640.2559814453125,641.0999755859375,60104900000
2014-02-17,655.988525390625,655.9920043945312,659.156982421875,654.3720092773438,654.3720092773438,46603100000
2014-02-18,641.2536010742188,641.2570190429688,656.3289794921875,641.2570190429688,656.3289794921875,61377900000
2014-02-19,633.817626953125,633.8209838867188,641.448974609375,630.4990234375,639.8829956054688,56868400000
2014-02-20,636.806640625,636.8099975585938,637.9190063476562,627.052001953125,630.2050170898438,53813500000
2014-02-21,638.8526000976562,638.8560180664062,641.1370239257812,634.406982421875,638.9990234375,43821200000
2014-02-24,641.8565673828125,641.8599853515625,643.7730102539062,636.6439819335938,640.3670043945312,37922000000
2014-02-25,621.2346801757812,621.2379760742188,626.39697265625,618.9450073242188,624.7880249023438,59167600000
2014-02-26,615.0267944335938,615.030029296875,626.77197265625,614.6580200195312,623.3560180664062,49151800000
2014-02-27,617.7886962890625,617.7919921875,620.0700073242188,611.4169921875,611.7830200195312,43187600000
2014-02-28,625.5297241210938,625.5330200195312,629.4979858398438,620.2080078125,620.2080078125,51802900000
2014-03-03,611.8887939453125,611.8920288085938,617.06201171875,611.6640014648438,616.5449829101562,31335700000
2014-03-04,630.3036499023438,630.3070068359375,630.969970703125,620.3499755859375,620.3499755859375,42696500000
2014-03-05,634.4436645507812,634.447021484375,639.093994140625,631.2899780273438,631.5059814453125,43645800000
2014-03-06,640.03857421875,640.0419921875,641.7420043945312,634.9429931640625,638.2490234375,58192500000
2014-03-07,630.9566650390625,630.9600219726562,641.4539794921875,629.0239868164062,640.780029296875,46010500000
2014-03-10,627.3116455078125,627.3150024414062,632.8099975585938,624.010986328125,627.9099731445312,47187900000
2014-03-11,630.6526489257812,630.656005859375,633.2930297851562,625.7169799804688,629.4400024414062,42528600000
2014-03-12,632.5826416015625,632.5859985351562,633.3189697265625,621.39599609375,622.969970703125,53471000000
2014-03-13,633.4506225585938,633.4539794921875,641.2670288085938,633.3870239257812,634.5280151367188,48661000000
2014-03-14,632.78564453125,632.7890014648438,635.5830078125,628.2550048828125,630.156982421875,52854800000
2014-03-17,641.974609375,641.97802734375,643.1119995117188,637.6110229492188,637.6110229492188,35772600000
2014-03-18,655.7315063476562,655.7349853515625,657.2769775390625,641.3740234375,643.1339721679688,61262200000
2014-03-19,654.8674926757812,654.8709716796875,660.2310180664062,654.0689697265625,655.6680297851562,59109900000
2014-03-20,652.6105346679688,652.614013671875,658.3590087890625,651.4229736328125,653.1199951171875,50677900000
2014-03-21,645.7905883789062,645.7940063476562,650.4530029296875,645.7940063476562,649.0120239257812,42357900000
2014-03-24,637.1016235351562,637.10498046875,650.0050048828125,637.10498046875,647.5540161132812,35282500000
2014-03-25,646.9616088867188,646.9650268554688,650.010009765625,638.3610229492188,639.5850219726562,43177600000
2014-03-26,677.3043823242188,677.3079833984375,678.5709838867188,652.155029296875,652.155029296875,82743400000
2014-03-27,670.48046875,670.4840087890625,681.4970092773438,670.2579956054688,675.4099731445312,96303200000
2014-03-28,691.1693115234375,691.1729736328125,693.1849975585938,673.31201171875,673.31201171875,96966500000
2014-03-31,697.3592529296875,697.3629760742188,704.64697265625,687.2100219726562,704.64697265625,102776700000
2014-04-01,708.5701904296875,708.573974609375,710.7039794921875,695.5130004882812,698.4869995117188,83459900000
2014-04-02,706.4762573242188,706.47998046875,714.6859741210938,703.8800048828125,708.114013671875,95430000000
2014-04-03,715.4442138671875,715.447998046875,720.958984375,708.3610229492188,708.3610229492188,90928100000
2014-04-04,725.8251342773438,725.8289794921875,726.8319702148438,713.4249877929688,719.1539916992188,70102600000
2014-04-07,724.8871459960938,724.8909912109375,728.6439819335938,720.3280029296875,721.405029296875,54912900000
2014-04-08,739.4611206054688,739.4650268554688,739.4650268554688,730.9819946289062,731.4910278320312,69684800000
2014-04-09,724.2821655273438,724.2860107421875,739.6190185546875,724.2080078125,737.93701171875,66403100000
2014-04-10,731.4981079101562,731.5020141601562,735.677978515625,726.7310180664062,729.3079833984375,58098300000
2014-04-11,727.359130859375,727.3629760742188,728.5869750976562,720.9169921875,721.4400024414062,51103400000
2014-04-14,737.7451171875,737.7490234375,739.302978515625,723.885009765625,725.781982421875,58808200000
2014-04-15,724.3761596679688,724.3800048828125,744.4180297851562,724.3800048828125,740.3289794921875,95045100000
2014-04-16,723.9901733398438,723.9940185546875,732.7490234375,719.89697265625,732.3209838867188,64612400000
2014-04-17,735.6140747070312,735.6179809570312,736.2639770507812,726.77001953125,727.6630249023438,58237800000
2014-04-18,734.756103515625,734.760009765625,739.1199951171875,733.218017578125,736.593017578125,28833600000
2014-04-21,734.4630737304688,734.4669799804688,736.35498046875,731.343994140625,735.6220092773438,43921600000
2014-04-22,731.6961059570312,731.7000122070312,737.0260009765625,731.7000122070312,735.3289794921875,48033100000
2014-04-24,723.9091796875,723.9130249023438,734.02099609375,723.426025390625,732.6829833984375,57135600000
2014-04-25,713.8832397460938,713.8870239257812,727.4229736328125,712.8599853515625,725.8270263671875,53508700000
2014-04-28,723.9811401367188,723.9849853515625,725.3460083007812,711.666015625,716.1580200195312,57374500000
2014-04-29,723.1461791992188,723.1500244140625,731.239013671875,723.1500244140625,727.5239868164062,50993400000
2014-04-30,738.7111206054688,738.7150268554688,742.4110107421875,723.7449951171875,724.947998046875,75506300000
2014-05-02,751.5870361328125,751.5910034179688,754.3079833984375,744.8079833984375,744.8079833984375,74235500000
2014-05-05,747.60400390625,747.6079711914062,754.947998046875,744.1610107421875,753.43701171875,58580300000
2014-05-06,751.8990478515625,751.9030151367188,755.1270141601562,750.4229736328125,750.9650268554688,54813100000
2014-05-07,749.6680297851562,749.6719970703125,753.8870239257812,744.926025390625,751.2349853515625,60634800000
2014-05-08,757.81298828125,757.8170166015625,761.06298828125,753.3359985351562,753.4869995117188,69775700000
2014-05-09,755.6259765625,755.6300048828125,760.8930053710938,753.7620239257812,759.8619995117188,52725300000
2014-05-12,759.3519897460938,759.3560180664062,765.1959838867188,756.5570068359375,760.5120239257812,54291700000
2014-05-13,757.760986328125,757.7650146484375,764.2559814453125,755.197998046875,763.3060302734375,53626800000
2014-05-14,760.4739990234375,760.47802734375,762.85400390625,757.9099731445312,759.614990234375,54665500000
2014-05-15,752.280029296875,752.2839965820312,767.6859741210938,752.2839965820312,761.8359985351562,53690000000
2014-05-16,750.0890502929688,750.093017578125,753.2570190429688,745.7050170898438,752.4130249023438,46574800000
2014-05-20,752.5490112304688,752.552978515625,754.3140258789062,746.5540161132812,753.1079711914062,40318800000
2014-05-21,764.5419921875,764.5460205078125,764.5460205078125,752.7210083007812,752.9140014648438,53486900000
2014-05-22,780.4278564453125,780.4320068359375,783.7689819335938,764.7739868164062,768.0440063476562,88286500000
2014-05-23,780.6018676757812,780.6060180664062,784.5269775390625,776.6719970703125,782.0659790039062,56258400000
2014-05-26,786.02783203125,786.031982421875,786.9099731445312,778.3309936523438,779.4669799804688,43388900000
2014-05-27,775.327880859375,775.3319702148438,788.8259887695312,774.4810180664062,786.3300170898438,58599800000
2014-05-28,779.9498291015625,779.9539794921875,789.3720092773438,772.697998046875,776.0360107421875,80615800000
2014-05-29,792.9957885742188,793.0,793.9299926757812,784.2249755859375,784.2249755859375,61731500000
2014-05-30,792.893798828125,792.8980102539062,799.9929809570312,791.3779907226562,794.8410034179688,62075100000
2014-06-02,786.4838256835938,786.4879760742188,798.9509887695312,785.3909912109375,796.4840087890625,53016100000
2014-06-03,788.1787719726562,788.1829833984375,795.6929931640625,784.780029296875,789.64697265625,58477700000
2014-06-04,783.8428344726562,783.8469848632812,791.302978515625,782.177001953125,783.4459838867188,47667700000
2014-06-05,798.0258178710938,798.030029296875,803.0900268554688,786.6290283203125,787.85498046875,73504500000
2014-06-06,803.9717407226562,803.9760131835938,806.3699951171875,799.7069702148438,800.593994140625,61332100000
2014-06-09,807.5337524414062,807.5380249023438,814.7210083007812,806.6719970703125,808.6090087890625,62268500000
2014-06-10,816.7156372070312,816.719970703125,816.719970703125,807.6519775390625,808.3289794921875,56978900000
2014-06-11,790.2017822265625,790.2059936523438,819.1539916992188,785.9219970703125,818.6329956054688,96117300000
2014-06-12,798.3388061523438,798.343017578125,800.1190185546875,778.551025390625,783.2890014648438,82783700000
2014-06-13,790.11181640625,790.1160278320312,797.2219848632812,785.9630126953125,794.0659790039062,55132500000
2014-06-16,776.452880859375,776.4569702148438,786.1959838867188,774.43798828125,782.0280151367188,51542100000
2014-06-17,780.15283203125,780.156982421875,789.5120239257812,778.9879760742188,780.5969848632812,63734200000
2014-06-18,780.9248657226562,780.9290161132812,785.5579833984375,777.6320190429688,782.0700073242188,49708700000
2014-06-19,790.5687866210938,790.572998046875,794.31201171875,790.2069702148438,791.9739990234375,55043800000
2014-06-20,784.0028686523438,784.0070190429688,789.27197265625,783.718017578125,786.9329833984375,33952600000
2014-06-23,793.2608032226562,793.2650146484375,794.2319946289062,785.0750122070312,787.5239868164062,48182700000
2014-06-24,789.8568115234375,789.8610229492188,800.5750122070312,789.8610229492188,797.2490234375,51630800000
2014-06-25,789.9747924804688,789.97900390625,791.5040283203125,780.322998046875,782.8709716796875,44579300000
2014-06-26,781.036865234375,781.041015625,793.510009765625,777.5670166015625,792.6290283203125,39921100000
2014-06-27,784.7198486328125,784.7239990234375,788.9340209960938,781.3909912109375,784.2880249023438,24873000000
2014-06-30,784.8858642578125,784.8900146484375,792.6380004882812,783.6300048828125,787.6430053710938,36662300000
2014-07-01,771.06591796875,771.0700073242188,788.156982421875,769.56201171875,785.3569946289062,50311700000
2014-07-02,768.3139038085938,768.3179931640625,774.1229858398438,760.56201171875,773.0570068359375,54788700000
2014-07-03,775.2808837890625,775.2849731445312,775.6849975585938,764.698974609375,768.8090209960938,55647900000
2014-07-04,775.3439331054688,775.3480224609375,777.8070068359375,773.739990234375,776.0679931640625,41155200000
2014-07-07,789.5067749023438,789.510986328125,789.9559936523438,772.551025390625,773.8099975585938,58454800000
2014-07-08,792.90380859375,792.9080200195312,797.2969970703125,790.81201171875,791.56298828125,49370900000
2014-07-09,794.5838012695312,794.5880126953125,797.7789916992188,790.8770141601562,793.9879760742188,48376200000
2014-07-10,785.5118408203125,785.5159912109375,798.3699951171875,784.8709716796875,795.8660278320312,55069500000
2014-07-11,793.6397705078125,793.6439819335938,795.2449951171875,787.4810180664062,787.8880004882812,40759300000
2014-07-14,806.2117309570312,806.2160034179688,806.9539794921875,796.697998046875,798.0900268554688,48848300000
2014-07-15,812.4466552734375,812.4509887695312,814.7219848632812,806.4650268554688,807.7459716796875,54581500000
2014-07-16,822.7006225585938,822.7050170898438,822.906982421875,811.4879760742188,813.406005859375,53875300000
2014-07-17,817.82763671875,817.8319702148438,824.9219970703125,812.8469848632812,824.052001953125,62066000000
2014-07-18,823.140625,823.14501953125,823.14501953125,809.3380126953125,809.405029296875,46968800000
2014-07-21,822.6986083984375,822.7030029296875,829.4290161132812,821.64697265625,826.927001953125,44020500000
2014-07-22,825.3005981445312,825.3049926757812,828.7969970703125,822.1179809570312,826.0809936523438,50706100000
2014-07-23,828.5416259765625,828.5460205078125,831.6900024414062,824.9000244140625,827.0250244140625,52142800000
2014-07-24,838.2425537109375,838.2470092773438,839.2050170898438,830.6170043945312,830.6170043945312,74659900000
2014-07-25,842.175537109375,842.1799926757812,842.89697265625,834.2630004882812,840.2100219726562,52352700000
2014-07-31,821.5646362304688,821.5689697265625,843.5640258789062,821.5689697265625,839.18798828125,61055100000
2014-08-01,820.9346923828125,820.9390258789062,825.531982421875,809.1519775390625,823.7119750976562,56569300000
2014-08-04,818.9286499023438,818.9329833984375,829.8829956054688,818.9329833984375,824.1690063476562,44847600000
2014-08-05,806.4147338867188,806.4190063476562,826.6389770507812,803.4609985351562,823.7630004882812,56438300000
2014-08-06,794.3187866210938,794.322998046875,804.6019897460938,789.551025390625,800.6019897460938,73918900000
2014-08-07,788.4287719726562,788.4329833984375,799.3740234375,786.781005859375,796.5640258789062,57761800000
2014-08-08,791.9898071289062,791.9940185546875,794.6500244140625,777.510009765625,779.969970703125,58682900000
2014-08-11,772.7089233398438,772.7130126953125,804.833984375,772.27001953125,804.27197265625,74978600000
2014-08-12,778.267822265625,778.27197265625,779.8939819335938,768.7020263671875,773.3300170898438,52915600000
2014-08-13,776.181884765625,776.1859741210938,783.1019897460938,768.4600219726562,781.416015625,67390900000
2014-08-14,775.6948852539062,775.698974609375,785.1480102539062,772.6849975585938,777.1220092773438,58072200000
2014-08-15,766.9169311523438,766.9210205078125,782.114013671875,766.2589721679688,779.31298828125,53693900000
2014-08-18,773.4169311523438,773.4210205078125,775.1510009765625,765.39599609375,771.7659912109375,55837500000
2014-08-19,792.7547607421875,792.7589721679688,794.0809936523438,776.3670043945312,776.3670043945312,72320400000
2014-08-20,788.664794921875,788.6690063476562,795.2529907226562,782.5009765625,793.8489990234375,68362300000
2014-08-21,789.57080078125,789.5750122070312,791.89501953125,786.541015625,786.9130249023438,48535200000
2014-08-22,789.2918090820312,789.2960205078125,794.0819702148438,785.6519775390625,791.1859741210938,43560400000
2014-08-25,792.6198120117188,792.6240234375,793.6810302734375,789.22998046875,791.72802734375,37392900000
2014-08-26,807.5387573242188,807.5430297851562,808.468017578125,794.3759765625,794.3759765625,47908400000
2014-08-27,804.6697387695312,804.6740112304688,811.9580078125,802.4169921875,809.4879760742188,52730200000
2014-08-28,808.3727416992188,808.3770141601562,808.698974609375,802.5460205078125,805.9119873046875,44948100000
2014-08-29,803.124755859375,803.1290283203125,816.114990234375,802.9849853515625,810.0969848632812,49087400000
2014-09-01,808.2427368164062,808.2470092773438,810.0059814453125,801.7880249023438,804.552978515625,34942300000
2014-09-02,807.095703125,807.0999755859375,813.97802734375,804.8380126953125,809.4039916992188,45703100000
2014-09-03,812.919677734375,812.9240112304688,815.5609741210938,808.9719848632812,809.9019775390625,56366000000
2014-09-04,822.2556762695312,822.260009765625,823.3770141601562,811.719970703125,813.905029296875,65110300000
2014-09-05,821.9266967773438,821.9310302734375,823.4769897460938,816.7150268554688,821.0280151367188,49751000000
2014-09-08,821.9906616210938,821.9949951171875,826.281982421875,820.3610229492188,823.9229736328125,47957400000
2014-09-09,800.7977294921875,800.802001953125,822.5419921875,799.8489990234375,819.9199829101562,64736400000
2014-09-10,795.5017700195312,795.5059814453125,802.5900268554688,789.68701171875,801.0570068359375,63936200000
2014-09-11,789.6597900390625,789.6640014648438,801.0800170898438,786.5640258789062,798.2830200195312,54668500000
2014-09-12,778.203857421875,778.2080078125,793.0969848632812,777.0360107421875,788.8159790039062,50910700000
2014-09-15,779.1768798828125,779.1810302734375,783.2579956054688,774.5689697265625,776.8599853515625,45764200000
2014-09-16,786.3418579101562,786.3460083007812,788.4660034179688,774.3610229492188,778.1290283203125,59490500000
2014-09-17,789.6768188476562,789.6810302734375,794.0579833984375,786.9550170898438,790.6309814453125,49328600000
2014-09-18,774.9598999023438,774.9639892578125,785.280029296875,772.7570190429688,784.552001953125,64761900000
2014-09-19,769.2149047851562,769.218994140625,782.9500122070312,769.218994140625,777.6069946289062,52298100000
2014-09-22,768.6948852539062,768.698974609375,775.0079956054688,765.5960083007812,769.4710083007812,46920300000
2014-09-23,766.6849365234375,766.6890258789062,778.0330200195312,766.6890258789062,773.3939819335938,50327000000
2014-09-24,751.926025390625,751.9299926757812,772.1329956054688,751.219970703125,770.0360107421875,61856300000
2014-09-25,745.9030151367188,745.906982421875,755.760009765625,743.2139892578125,752.4609985351562,57089500000
2014-09-26,746.3200073242188,746.323974609375,751.64501953125,738.468017578125,749.0419921875,70610100000
2014-09-29,746.4530029296875,746.4569702148438,748.3989868164062,740.426025390625,746.02197265625,55018500000
2014-09-30,749.3740234375,749.3779907226562,751.9849853515625,744.906005859375,749.843017578125,60480700000
2014-10-01,741.5410766601562,741.5449829101562,752.094970703125,741.5449829101562,750.0079956054688,58294500000
2014-10-02,738.5761108398438,738.5800170898438,747.2990112304688,736.4619750976562,743.4810180664062,55331700000
2014-10-03,743.8400268554688,743.843994140625,743.843994140625,735.3989868164062,742.0770263671875,22864800000
2014-10-08,729.43115234375,729.4349975585938,733.844970703125,726.1220092773438,733.635009765625,56351300000
2014-10-09,752.0760498046875,752.0800170898438,753.5339965820312,739.2890014648438,739.2890014648438,84779800000
2014-10-10,734.9370727539062,734.9409790039062,745.4630126953125,734.9409790039062,745.4630126953125,53352100000
2014-10-13,751.1530151367188,751.156982421875,754.8480224609375,737.2410278320312,737.906005859375,67125600000
2014-10-14,746.862060546875,746.8660278320312,756.8870239257812,740.9390258789062,751.385986328125,88651500000
2014-10-15,748.5560302734375,748.5599975585938,758.1480102539062,747.4390258789062,749.583984375,78321400000
2014-10-16,745.7550048828125,745.7589721679688,755.7139892578125,738.0029907226562,752.06201171875,76190500000
2014-10-17,755.3289794921875,755.3330078125,759.77099609375,747.8610229492188,748.3389892578125,73380300000
2014-10-20,763.3099975585938,763.3140258789062,764.35302734375,758.468017578125,761.7319946289062,57586700000
2014-10-21,776.451904296875,776.4559936523438,776.6690063476562,762.823974609375,763.010009765625,68816200000
2014-10-22,780.8038330078125,780.8079833984375,782.0189819335938,775.6099853515625,779.9530029296875,72020200000
2014-10-23,794.9428100585938,794.947021484375,794.947021484375,776.5059814453125,780.0009765625,86547300000
2014-10-24,794.1668090820312,794.1710205078125,799.5239868164062,789.958984375,794.7410278320312,70502100000
2014-10-27,792.3497924804688,792.35400390625,800.155029296875,785.4359741210938,797.8300170898438,65579700000
2014-10-28,795.8867797851562,795.8909912109375,797.2429809570312,790.6959838867188,795.02099609375,27093700000
2014-10-30,798.9818115234375,798.9860229492188,801.2930297851562,792.0430297851562,794.698974609375,69848500000
2014-10-31,805.792724609375,805.7969970703125,811.469970703125,803.8410034179688,807.9580078125,72741900000
2014-11-03,800.2747192382812,800.2789916992188,808.6329956054688,798.9609985351562,805.5570068359375,64885100000
2014-11-04,802.677734375,802.6820068359375,807.7869873046875,798.8319702148438,803.8150024414062,68091700000
2014-11-05,789.5567626953125,789.5609741210938,809.8759765625,789.5609741210938,804.2030029296875,81165400000
2014-11-06,775.0989379882812,775.10302734375,795.7559814453125,775.10302734375,792.7379760742188,95013300000
2014-11-07,779.5738525390625,779.5780029296875,780.89697265625,771.3309936523438,773.8629760742188,70236000000
2014-11-10,777.4298706054688,777.4340209960938,786.35498046875,776.4459838867188,783.4619750976562,61070200000
2014-11-11,784.0298461914062,784.0339965820312,784.0339965820312,776.3610229492188,779.5789794921875,64413800000
2014-11-12,803.9447021484375,803.948974609375,803.948974609375,787.35302734375,787.35302734375,80102600000
2014-11-13,808.7567138671875,808.760986328125,815.0390014648438,797.6900024414062,805.406005859375,90503600000
2014-11-14,812.1116943359375,812.1160278320312,814.4869995117188,806.2360229492188,808.3790283203125,71854200000
2014-11-17,804.9937133789062,804.9979858398438,817.843994140625,804.56298828125,813.5269775390625,81188200000
2014-11-18,813.294677734375,813.2990112304688,813.9039916992188,806.093994140625,808.0,67837300000
2014-11-19,814.6116943359375,814.6160278320312,821.43701171875,811.6810302734375,816.948974609375,90827000000
2014-11-20,825.1146240234375,825.1190185546875,825.3480224609375,812.219970703125,814.8410034179688,83664200000
2014-11-21,832.8135986328125,832.8179931640625,834.7100219726562,827.6480102539062,828.5469970703125,78633100000
2014-11-24,832.515625,832.52001953125,833.8880004882812,827.1090087890625,831.1589965820312,59085200000
2014-11-25,835.300537109375,835.3049926757812,836.9530029296875,825.5780029296875,832.6810302734375,89864300000
2014-11-26,842.4285278320312,842.4329833984375,843.81201171875,834.1719970703125,836.0700073242188,77878400000
2014-11-27,846.8804931640625,846.885009765625,849.3900146484375,840.8610229492188,844.448974609375,69742000000
2014-11-28,861.6824340820312,861.68701171875,870.4810180664062,848.8590087890625,848.8590087890625,93852900000
2014-12-01,861.4684448242188,861.4730224609375,870.1019897460938,852.155029296875,862.1409912109375,100002300000
2014-12-02,849.1474609375,849.1519775390625,863.4710083007812,848.2999877929688,862.218994140625,84755700000
2014-12-03,849.146484375,849.1510009765625,856.4530029296875,845.4400024414062,849.6710205078125,66130500000
2014-12-04,862.33642578125,862.3410034179688,863.6929931640625,849.4660034179688,849.7969970703125,67188400000
2014-12-05,852.3944702148438,852.3989868164062,868.3930053710938,852.3989868164062,863.698974609375,72215400000
2014-12-08,848.1824951171875,848.18701171875,855.4299926757812,844.93798828125,853.3419799804688,51373600000
2014-12-09,835.2685546875,835.2730102539062,852.1389770507812,835.2730102539062,847.22802734375,64512400000
2014-12-10,841.258544921875,841.2630004882812,844.9019775390625,836.1320190429688,839.7420043945312,63280700000
2014-12-11,847.177490234375,847.1820068359375,855.4119873046875,840.60302734375,842.385986328125,78637500000
2014-12-12,832.2595825195312,832.2639770507812,847.2150268554688,830.6190185546875,847.1229858398438,70186100000
2014-12-15,828.0396118164062,828.0440063476562,832.8699951171875,825.7269897460938,829.4019775390625,58078800000
2014-12-16,791.9077758789062,791.9119873046875,831.760986328125,788.4400024414062,824.4450073242188,104618400000
2014-12-17,808.2026977539062,808.2069702148438,812.2449951171875,789.5490112304688,794.3670043945312,76785300000
2014-12-18,832.2576293945312,832.2620239257812,832.2620239257812,818.2459716796875,818.2459716796875,71168600000
2014-12-19,835.7315673828125,835.7360229492188,837.9429931640625,825.833984375,836.5369873046875,71898300000
2014-12-22,851.4334716796875,851.43798828125,851.43798828125,833.4359741210938,836.0040283203125,56817200000
2014-12-23,844.8755493164062,844.8800048828125,854.3389892578125,842.22998046875,852.5490112304688,68513100000
2014-12-24,848.2124633789062,848.2169799804688,850.3159790039062,846.43701171875,846.5759887695312,37797600000
2014-12-25,848.240478515625,848.2449951171875,851.1510009765625,848.1420288085938,849.2160034179688,28389500000
2014-12-26,849.468505859375,849.4730224609375,852.5709838867188,849.2100219726562,849.4089965820312,23913300000
2014-12-29,841.0135498046875,841.0180053710938,847.5819702148438,839.2000122070312,847.5819702148438,38225300000
2014-12-30,845.3665161132812,845.3709716796875,849.2269897460938,835.8720092773438,839.1019897460938,59137500000
2014-12-31,857.2064208984375,857.2109985351562,858.5059814453125,845.2069702148438,845.89501953125,28463800000
2015-01-02,854.58447265625,854.5889892578125,857.7210083007812,849.4089965820312,854.47900390625,32803700000
2015-01-05,864.6213989257812,864.6259765625,867.9580078125,854.114013671875,854.9530029296875,64458800000
2015-01-06,869.0913696289062,869.0960083007812,869.1179809570312,855.7470092773438,866.5089721679688,69832100000
2015-01-07,867.7614135742188,867.7659912109375,876.260009765625,864.97802734375,869.2509765625,79194900000
2015-01-08,876.891357421875,876.89599609375,879.1909790039062,872.60400390625,874.0490112304688,73176200000
2015-01-09,876.4793701171875,876.4840087890625,883.2680053710938,874.281005859375,877.4600219726562,71173100000
2015-01-12,878.642333984375,878.64697265625,887.3880004882812,876.3699951171875,879.1740112304688,63710400000
2015-01-13,883.1303100585938,883.135009765625,885.4819946289062,878.239990234375,881.052001953125,73665600000
2015-01-14,875.63037109375,875.635009765625,883.7869873046875,871.280029296875,877.1370239257812,74634000000
2015-01-15,877.42333984375,877.427978515625,884.9140014648438,875.60302734375,880.801025390625,80414600000
2015-01-16,874.1593627929688,874.1640014648438,878.6599731445312,868.625,876.4869995117188,61940200000
2015-01-19,880.0603637695312,880.0650024414062,883.2239990234375,875.8489990234375,876.9660034179688,51199000000
2015-01-20,892.000244140625,892.0050048828125,894.64501953125,882.4320068359375,882.4320068359375,75924000000
2015-01-21,903.1232299804688,903.1279907226562,903.5040283203125,896.35498046875,896.9130249023438,72545800000
2015-01-22,909.023193359375,909.0280151367188,910.0460205078125,898.52197265625,906.7119750976562,73007700000
2015-01-23,907.356201171875,907.3610229492188,915.8510131835938,905.3920288085938,911.9580078125,66641600000
2015-01-26,914.1242065429688,914.1290283203125,914.1290283203125,902.9409790039062,905.4910278320312,54573600000
2015-01-27,911.4961547851562,911.5009765625,917.5330200195312,905.6019897460938,915.4650268554688,60145700000
2015-01-28,903.4111938476562,903.416015625,918.0570068359375,902.7639770507812,917.0579833984375,65983200000
2015-01-29,885.5733032226562,885.5780029296875,902.4219970703125,885.5780029296875,896.9130249023438,61188300000
2015-01-30,889.4533081054688,889.4580078125,894.6170043945312,880.4530029296875,889.7100219726562,60624600000
2015-02-02,897.1232299804688,897.1279907226562,898.5780029296875,886.7410278320312,891.447998046875,46323800000
2015-02-03,875.0803833007812,875.0850219726562,900.4819946289062,871.1619873046875,900.4819946289062,71753300000
2015-02-04,859.096435546875,859.1010131835938,879.280029296875,856.7119750976562,878.2100219726562,83290600000
